"RIX","alias","ID","day","virus","antigen","IgG1","IgG2b","IgG3","IgM"
"NAxCC060","X18018x3460","64","D15","SARS","S",0.960227850356677,2.66532049184777,1.75779850577223,-0.517402582845257
"NAxCC060","X18018x3460","65","D15","SARS","N",0.622633407979287,1.82945371528162,0.634960998104706,-11
"NAxCC060","X18018x3460","65","D15","SARS","S",0.364193696345413,2.78472581630912,1.51090048468485,-0.476432645726136
"NAxCC060","X18018x3460","66","D15","SARS","N",1.57315071261853,2.04779626247183,0.864642215506765,-1.56367344575328
"NAxCC060","X18018x3460","66","D15","SARS","S",0.994145562344188,2.76684890635769,1.70265738575541,-0.263510409254085
"NAxCC072","X15119x16521","55","D15","SARS","N",0.534134683417046,2.06359088414737,0.512860155500124,-11
"NAxCC072","X15119x16521","55","D15","SARS","S",2.27249223866171,2.73301323736853,1.25599538973273,-1.09714160315062
"NAxCC072","X15119x16521","61","D15","SARS","N",1.90742585624202,1.93044126371902,0.657099585795048,-11
"NAxCC072","X15119x16521","61","D15","SARS","S",2.22460294148178,2.63836426146646,1.00175256679329,-1.38082598856466
"NAxCC072","X15119x16521","62","D15","SARS","N",2.18965454688684,2.00732780383318,0.521106060439824,-11
"NAxCC072","X15119x16521","62","D15","SARS","S",2.16205816751564,2.57505352805409,0.753737313955603,-1.19187395919974
