"RIX","alias","ID","day","isotype","virus","antigen","halfmax","last_positive"
"CC002xCC021","X15156x1566","216","DRECHAL","IgG2ac","SARS","S",10000,1e+05
"CC002xCC021","X15156x1566","216","DRECHAL","IgG2b","SARS","N",300,3000
"CC002xCC021","X15156x1566","216","DRECHAL","IgG2b","SARS","S",1000,30000
"CC002xCC021","X15156x1566","216","DRECHAL","IgG3","SARS","N",NA,NA
"CC002xCC021","X15156x1566","216","DRECHAL","IgG3","SARS","S",300,3000
"CC002xCC021","X15156x1566","216","DRECHAL","IgM","SARS","N",NA,NA
"CC002xCC021","X15156x1566","216","DRECHAL","IgM","SARS","S",NA,100
"CC002xCC021","X15156x1566","216","DRECHAL","TotalG","SARS","N",NA,3000
"CC002xCC021","X15156x1566","216","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC002xCC021","X15156x1566","217","DRECHAL","IgG1","SARS","N",NA,NA
"CC002xCC021","X15156x1566","217","DRECHAL","IgG1","SARS","S",3000,30000
"CC002xCC021","X15156x1566","217","DRECHAL","IgG2ac","SARS","N",NA,NA
"CC002xCC021","X15156x1566","217","DRECHAL","IgG2ac","SARS","S",10000,3e+05
"CC002xCC021","X15156x1566","217","DRECHAL","IgG2b","SARS","N",NA,1000
"CC002xCC021","X15156x1566","217","DRECHAL","IgG2b","SARS","S",1000,10000
"CC002xCC021","X15156x1566","217","DRECHAL","IgG3","SARS","N",NA,NA
"CC002xCC021","X15156x1566","217","DRECHAL","IgG3","SARS","S",300,3000
"CC002xCC021","X15156x1566","217","DRECHAL","IgM","SARS","N",NA,NA
"CC002xCC021","X15156x1566","217","DRECHAL","IgM","SARS","S",NA,100
"CC002xCC021","X15156x1566","217","DRECHAL","TotalG","SARS","N",NA,1000
"CC002xCC021","X15156x1566","217","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC002xCC021","X15156x1566","270","D15","IgG1","SARS","N",NA,100
"CC002xCC021","X15156x1566","270","D15","IgG1","SARS","S",100,1000
"CC002xCC021","X15156x1566","270","D15","IgG2ac","SARS","N",NA,3000
"CC002xCC021","X15156x1566","270","D15","IgG2ac","SARS","S",10000,1e+05
"CC002xCC021","X15156x1566","270","D15","IgG2b","SARS","N",100,1000
"CC002xCC021","X15156x1566","270","D15","IgG2b","SARS","S",3000,10000
"CC002xCC021","X15156x1566","270","D15","IgG3","SARS","N",NA,NA
"CC002xCC021","X15156x1566","270","D15","IgG3","SARS","S",NA,1000
"CC002xCC021","X15156x1566","270","D15","IgM","SARS","N",NA,100
"CC002xCC021","X15156x1566","270","D15","IgM","SARS","S",NA,1000
"CC002xCC021","X15156x1566","270","D15","TotalG","SARS","N",NA,3000
"CC002xCC021","X15156x1566","270","D15","TotalG","SARS","S",10000,3e+05
"CC002xCC021","X15156x1566","273","D7","IgG1","SARS","N",NA,NA
"CC002xCC021","X15156x1566","273","D7","IgG1","SARS","S",NA,NA
"CC002xCC021","X15156x1566","273","D7","IgG2ac","SARS","N",NA,NA
"CC002xCC021","X15156x1566","273","D7","IgG2ac","SARS","S",300,10000
"CC002xCC021","X15156x1566","273","D7","IgG2b","SARS","N",NA,NA
"CC002xCC021","X15156x1566","273","D7","IgG2b","SARS","S",100,1000
"CC002xCC021","X15156x1566","273","D7","IgG3","SARS","N",NA,NA
"CC002xCC021","X15156x1566","273","D7","IgG3","SARS","S",NA,100
"CC002xCC021","X15156x1566","273","D7","IgM","SARS","N",NA,NA
"CC002xCC021","X15156x1566","273","D7","IgM","SARS","S",300,10000
"CC002xCC021","X15156x1566","273","D7","TotalG","SARS","N",NA,NA
"CC002xCC021","X15156x1566","273","D7","TotalG","SARS","S",1000,30000
"CC002xCC021","X15156x1566","279","D15","IgG1","SARS","N",100,1000
"CC002xCC021","X15156x1566","279","D15","IgG1","SARS","S",NA,300
"CC002xCC021","X15156x1566","279","D15","IgG2ac","SARS","N",NA,NA
"CC002xCC021","X15156x1566","279","D15","IgG2ac","SARS","S",10000,1e+05
"CC002xCC021","X15156x1566","279","D15","IgG2b","SARS","N",NA,100
"CC002xCC021","X15156x1566","279","D15","IgG2b","SARS","S",300,3000
"CC002xCC021","X15156x1566","279","D15","IgG3","SARS","N",NA,NA
"CC002xCC021","X15156x1566","279","D15","IgG3","SARS","S",NA,100
"CC002xCC021","X15156x1566","279","D15","IgM","SARS","N",NA,NA
"CC002xCC021","X15156x1566","279","D15","IgM","SARS","S",NA,300
"CC002xCC021","X15156x1566","279","D15","TotalG","SARS","N",NA,3000
"CC002xCC021","X15156x1566","279","D15","TotalG","SARS","S",10000,1e+05
"CC002xCC021","X15156x1566","280","D15","IgG1","SARS","N",300,30000
"CC002xCC021","X15156x1566","280","D15","IgG1","SARS","S",100,3000
"CC002xCC021","X15156x1566","280","D15","IgG2ac","SARS","N",NA,30000
"CC002xCC021","X15156x1566","280","D15","IgG2ac","SARS","S",10000,1e+05
"CC002xCC021","X15156x1566","280","D15","IgG2b","SARS","N",NA,NA
"CC002xCC021","X15156x1566","280","D15","IgG2b","SARS","S",300,10000
"CC002xCC021","X15156x1566","280","D15","IgG3","SARS","N",NA,NA
"CC002xCC021","X15156x1566","280","D15","IgG3","SARS","S",NA,1000
"CC002xCC021","X15156x1566","280","D15","IgM","SARS","N",NA,100
"CC002xCC021","X15156x1566","280","D15","IgM","SARS","S",NA,1000
"CC002xCC021","X15156x1566","280","D15","TotalG","SARS","N",1000,30000
"CC002xCC021","X15156x1566","280","D15","TotalG","SARS","S",10000,3e+05
"CC002xCC021","X15156x1566","287","D7","IgG1","SARS","N",NA,NA
"CC002xCC021","X15156x1566","287","D7","IgG1","SARS","S",NA,NA
"CC002xCC021","X15156x1566","287","D7","IgG2ac","SARS","N",NA,NA
"CC002xCC021","X15156x1566","287","D7","IgG2ac","SARS","S",300,30000
"CC002xCC021","X15156x1566","287","D7","IgG2b","SARS","N",NA,NA
"CC002xCC021","X15156x1566","287","D7","IgG2b","SARS","S",NA,300
"CC002xCC021","X15156x1566","287","D7","IgG3","SARS","N",NA,NA
"CC002xCC021","X15156x1566","287","D7","IgG3","SARS","S",NA,100
"CC002xCC021","X15156x1566","287","D7","IgM","SARS","N",NA,NA
"CC002xCC021","X15156x1566","287","D7","IgM","SARS","S",300,3000
"CC002xCC021","X15156x1566","287","D7","TotalG","SARS","N",NA,NA
"CC002xCC021","X15156x1566","287","D7","TotalG","SARS","S",300,10000
"CC002xCC021","X15156x1566","288","D7","IgG1","SARS","N",NA,NA
"CC002xCC021","X15156x1566","288","D7","IgG1","SARS","S",NA,NA
"CC002xCC021","X15156x1566","288","D7","IgG2ac","SARS","N",NA,NA
"CC002xCC021","X15156x1566","288","D7","IgG2ac","SARS","S",300,3000
"CC002xCC021","X15156x1566","288","D7","IgG2b","SARS","N",NA,NA
"CC002xCC021","X15156x1566","288","D7","IgG2b","SARS","S",NA,300
"CC002xCC021","X15156x1566","288","D7","IgG3","SARS","N",NA,NA
"CC002xCC021","X15156x1566","288","D7","IgG3","SARS","S",NA,100
"CC002xCC021","X15156x1566","288","D7","IgM","SARS","N",NA,NA
"CC002xCC021","X15156x1566","288","D7","IgM","SARS","S",300,3000
"CC002xCC021","X15156x1566","288","D7","TotalG","SARS","N",NA,100
"CC002xCC021","X15156x1566","288","D7","TotalG","SARS","S",300,3000
"CC002xCC021","X15156x1566","97","D15","IgG1","SARS","N",100,1000
"CC002xCC021","X15156x1566","97","D15","IgG1","SARS","S",NA,1000
"CC002xCC021","X15156x1566","97","D15","IgG2ac","SARS","N",NA,1000
"CC002xCC021","X15156x1566","97","D15","IgG2ac","SARS","S",3000,1e+05
"CC002xCC021","X15156x1566","97","D15","IgG2b","SARS","N",NA,300
"CC002xCC021","X15156x1566","97","D15","IgG2b","SARS","S",1000,10000
"CC002xCC021","X15156x1566","97","D15","IgG3","SARS","N",NA,100
"CC002xCC021","X15156x1566","97","D15","IgG3","SARS","S",NA,1000
"CC002xCC021","X15156x1566","97","D15","IgM","SARS","N",NA,100
"CC002xCC021","X15156x1566","97","D15","IgM","SARS","S",NA,300
"CC002xCC021","X15156x1566","97","D15","TotalG","SARS","N",NA,3000
"CC002xCC021","X15156x1566","97","D15","TotalG","SARS","S",10000,3e+05
"CC002xCC021","X15156x1566","98","D7","IgG1","SARS","N",NA,NA
"CC002xCC021","X15156x1566","98","D7","IgG1","SARS","S",NA,NA
"CC002xCC021","X15156x1566","98","D7","IgG2ac","SARS","N",NA,NA
"CC002xCC021","X15156x1566","98","D7","IgG2ac","SARS","S",100,1000
"CC002xCC021","X15156x1566","98","D7","IgG2b","SARS","N",NA,NA
"CC002xCC021","X15156x1566","98","D7","IgG2b","SARS","S",NA,300
"CC002xCC021","X15156x1566","98","D7","IgG3","SARS","N",NA,NA
"CC002xCC021","X15156x1566","98","D7","IgG3","SARS","S",NA,10000
"CC002xCC021","X15156x1566","98","D7","IgM","SARS","N",NA,10000
"CC002xCC021","X15156x1566","98","D7","IgM","SARS","S",100,1000
"CC002xCC021","X15156x1566","98","D7","TotalG","SARS","N",NA,100
"CC002xCC021","X15156x1566","98","D7","TotalG","SARS","S",300,3000
"CC003xCC051","X13067x16912","118","D29","IgG1","SARS","N",300,3000
"CC003xCC051","X13067x16912","118","D29","IgG1","SARS","S",10000,1e+05
"CC003xCC051","X13067x16912","118","D29","IgG2ac","SARS","N",1000,1e+06
"CC003xCC051","X13067x16912","118","D29","IgG2ac","SARS","S",10000,3e+05
"CC003xCC051","X13067x16912","118","D29","IgG2b","SARS","N",300,3000
"CC003xCC051","X13067x16912","118","D29","IgG2b","SARS","S",3000,30000
"CC003xCC051","X13067x16912","118","D29","IgG3","SARS","N",NA,NA
"CC003xCC051","X13067x16912","118","D29","IgG3","SARS","S",NA,100
"CC003xCC051","X13067x16912","118","D29","IgM","SARS","N",NA,NA
"CC003xCC051","X13067x16912","118","D29","IgM","SARS","S",NA,100
"CC003xCC051","X13067x16912","118","D29","TotalG","SARS","N",3000,30000
"CC003xCC051","X13067x16912","118","D29","TotalG","SARS","S",30000,3e+05
"CC003xCC051","X13067x16912","119","D29","IgG1","SARS","N",300,10000
"CC003xCC051","X13067x16912","119","D29","IgG1","SARS","S",3000,30000
"CC003xCC051","X13067x16912","119","D29","IgG2ac","SARS","N",1000,10000
"CC003xCC051","X13067x16912","119","D29","IgG2ac","SARS","S",30000,1e+06
"CC003xCC051","X13067x16912","119","D29","IgG2b","SARS","N",1000,10000
"CC003xCC051","X13067x16912","119","D29","IgG2b","SARS","S",3000,1e+05
"CC003xCC051","X13067x16912","119","D29","IgG3","SARS","N",NA,300
"CC003xCC051","X13067x16912","119","D29","IgG3","SARS","S",NA,300
"CC003xCC051","X13067x16912","119","D29","IgM","SARS","N",NA,100
"CC003xCC051","X13067x16912","119","D29","IgM","SARS","S",NA,1000
"CC003xCC051","X13067x16912","119","D29","TotalG","SARS","N",1000,10000
"CC003xCC051","X13067x16912","119","D29","TotalG","SARS","S",30000,3e+05
"CC003xCC051","X13067x16912","120","D29","IgG1","SARS","N",100,3000
"CC003xCC051","X13067x16912","120","D29","IgG1","SARS","S",3000,10000
"CC003xCC051","X13067x16912","120","D29","IgG2ac","SARS","N",1000,10000
"CC003xCC051","X13067x16912","120","D29","IgG2ac","SARS","S",1e+05,1e+06
"CC003xCC051","X13067x16912","120","D29","IgG2b","SARS","N",300,3000
"CC003xCC051","X13067x16912","120","D29","IgG2b","SARS","S",3000,30000
"CC003xCC051","X13067x16912","120","D29","IgG3","SARS","N",NA,NA
"CC003xCC051","X13067x16912","120","D29","IgG3","SARS","S",100,1000
"CC003xCC051","X13067x16912","120","D29","IgM","SARS","N",NA,100
"CC003xCC051","X13067x16912","120","D29","IgM","SARS","S",NA,300
"CC003xCC051","X13067x16912","120","D29","TotalG","SARS","N",1000,10000
"CC003xCC051","X13067x16912","120","D29","TotalG","SARS","S",30000,3e+05
"CC003xCC051","X13067x16912","28","D7","IgG1","SARS","N",NA,NA
"CC003xCC051","X13067x16912","28","D7","IgG1","SARS","S",NA,100
"CC003xCC051","X13067x16912","28","D7","IgG2ac","SARS","N",NA,NA
"CC003xCC051","X13067x16912","28","D7","IgG2ac","SARS","S",100,1000
"CC003xCC051","X13067x16912","28","D7","IgG2b","SARS","N",NA,100
"CC003xCC051","X13067x16912","28","D7","IgG2b","SARS","S",100,1000
"CC003xCC051","X13067x16912","28","D7","IgG3","SARS","N",NA,NA
"CC003xCC051","X13067x16912","28","D7","IgG3","SARS","S",NA,100
"CC003xCC051","X13067x16912","28","D7","IgM","SARS","N",NA,100
"CC003xCC051","X13067x16912","28","D7","IgM","SARS","S",300,10000
"CC003xCC051","X13067x16912","28","D7","TotalG","SARS","N",NA,100
"CC003xCC051","X13067x16912","28","D7","TotalG","SARS","S",300,3000
"CC003xCC051","X13067x16912","40","D7","IgG1","SARS","N",NA,1e+05
"CC003xCC051","X13067x16912","40","D7","IgG1","SARS","S",NA,NA
"CC003xCC051","X13067x16912","40","D7","IgG2ac","SARS","N",NA,3e+05
"CC003xCC051","X13067x16912","40","D7","IgG2ac","SARS","S",100,1000
"CC003xCC051","X13067x16912","40","D7","IgG2b","SARS","N",NA,100
"CC003xCC051","X13067x16912","40","D7","IgG2b","SARS","S",NA,100
"CC003xCC051","X13067x16912","40","D7","IgG3","SARS","N",NA,NA
"CC003xCC051","X13067x16912","40","D7","IgG3","SARS","S",NA,100
"CC003xCC051","X13067x16912","40","D7","IgM","SARS","N",NA,100
"CC003xCC051","X13067x16912","40","D7","IgM","SARS","S",300,3000
"CC003xCC051","X13067x16912","40","D7","TotalG","SARS","N",NA,100
"CC003xCC051","X13067x16912","40","D7","TotalG","SARS","S",100,1000
"CC003xCC051","X13067x16912","41","D7","IgG1","SARS","N",NA,3e+05
"CC003xCC051","X13067x16912","41","D7","IgG1","SARS","S",NA,NA
"CC003xCC051","X13067x16912","41","D7","IgG2ac","SARS","N",NA,NA
"CC003xCC051","X13067x16912","41","D7","IgG2ac","SARS","S",100,300
"CC003xCC051","X13067x16912","41","D7","IgG2b","SARS","N",NA,NA
"CC003xCC051","X13067x16912","41","D7","IgG2b","SARS","S",NA,300
"CC003xCC051","X13067x16912","41","D7","IgG3","SARS","N",NA,NA
"CC003xCC051","X13067x16912","41","D7","IgG3","SARS","S",NA,NA
"CC003xCC051","X13067x16912","41","D7","IgM","SARS","N",NA,300
"CC003xCC051","X13067x16912","41","D7","IgM","SARS","S",300,3000
"CC003xCC051","X13067x16912","41","D7","TotalG","SARS","N",NA,100
"CC003xCC051","X13067x16912","41","D7","TotalG","SARS","S",100,1000
"CC003xCC051","X13067x16912","61","D15","IgG1","SARS","N",300,3000
"CC003xCC051","X13067x16912","61","D15","IgG1","SARS","S",NA,1000
"CC003xCC051","X13067x16912","61","D15","IgG2ac","SARS","N",NA,1e+06
"CC003xCC051","X13067x16912","61","D15","IgG2ac","SARS","S",10000,1e+05
"CC003xCC051","X13067x16912","61","D15","IgG2b","SARS","N",300,10000
"CC003xCC051","X13067x16912","61","D15","IgG2b","SARS","S",1000,30000
"CC003xCC051","X13067x16912","61","D15","IgG3","SARS","N",NA,NA
"CC003xCC051","X13067x16912","61","D15","IgG3","SARS","S",NA,1000
"CC003xCC051","X13067x16912","61","D15","IgM","SARS","N",NA,100
"CC003xCC051","X13067x16912","61","D15","IgM","SARS","S",NA,1000
"CC003xCC051","X13067x16912","61","D15","TotalG","SARS","N",1000,10000
"CC003xCC051","X13067x16912","61","D15","TotalG","SARS","S",10000,1e+05
"CC003xCC051","X13067x16912","62","D15","IgG1","SARS","N",1000,10000
"CC003xCC051","X13067x16912","62","D15","IgG1","SARS","S",100,10000
"CC003xCC051","X13067x16912","62","D15","IgG2ac","SARS","N",1000,10000
"CC003xCC051","X13067x16912","62","D15","IgG2ac","SARS","S",3000,30000
"CC003xCC051","X13067x16912","62","D15","IgG2b","SARS","N",1000,10000
"CC003xCC051","X13067x16912","62","D15","IgG2b","SARS","S",1000,10000
"CC003xCC051","X13067x16912","62","D15","IgG3","SARS","N",NA,NA
"CC003xCC051","X13067x16912","62","D15","IgG3","SARS","S",NA,1000
"CC003xCC051","X13067x16912","62","D15","IgM","SARS","N",NA,100
"CC003xCC051","X13067x16912","62","D15","IgM","SARS","S",100,1000
"CC003xCC051","X13067x16912","62","D15","TotalG","SARS","N",3000,30000
"CC003xCC051","X13067x16912","62","D15","TotalG","SARS","S",3000,30000
"CC003xCC051","X13067x16912","70","DRECHAL","IgG1","SARS","N",300,3000
"CC003xCC051","X13067x16912","70","DRECHAL","IgG1","SARS","S",3000,30000
"CC003xCC051","X13067x16912","70","DRECHAL","IgG2ac","SARS","N",1000,10000
"CC003xCC051","X13067x16912","70","DRECHAL","IgG2ac","SARS","S",30000,1e+06
"CC003xCC051","X13067x16912","70","DRECHAL","IgG2b","SARS","N",300,10000
"CC003xCC051","X13067x16912","70","DRECHAL","IgG2b","SARS","S",3000,1e+05
"CC003xCC051","X13067x16912","70","DRECHAL","IgG3","SARS","N",NA,NA
"CC003xCC051","X13067x16912","70","DRECHAL","IgG3","SARS","S",NA,300
"CC003xCC051","X13067x16912","70","DRECHAL","IgM","SARS","N",NA,100
"CC003xCC051","X13067x16912","70","DRECHAL","IgM","SARS","S",NA,300
"CC003xCC051","X13067x16912","70","DRECHAL","TotalG","SARS","N",3000,10000
"CC003xCC051","X13067x16912","70","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC003xCC051","X13067x16912","71","DRECHAL","IgG1","SARS","N",100,1000
"CC003xCC051","X13067x16912","71","DRECHAL","IgG1","SARS","S",3000,30000
"CC003xCC051","X13067x16912","71","DRECHAL","IgG2ac","SARS","N",1000,10000
"CC003xCC051","X13067x16912","71","DRECHAL","IgG2ac","SARS","S",1e+05,1e+06
"CC003xCC051","X13067x16912","71","DRECHAL","IgG2b","SARS","N",1000,10000
"CC003xCC051","X13067x16912","71","DRECHAL","IgG2b","SARS","S",10000,3e+05
"CC003xCC051","X13067x16912","71","DRECHAL","IgG3","SARS","N",NA,300
"CC003xCC051","X13067x16912","71","DRECHAL","IgG3","SARS","S",NA,300
"CC003xCC051","X13067x16912","71","DRECHAL","IgM","SARS","N",NA,100
"CC003xCC051","X13067x16912","71","DRECHAL","IgM","SARS","S",NA,300
"CC003xCC051","X13067x16912","71","DRECHAL","TotalG","SARS","N",1000,10000
"CC003xCC051","X13067x16912","71","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC003xCC051","X13067x16912","72","DRECHAL","IgG1","SARS","N",300,3000
"CC003xCC051","X13067x16912","72","DRECHAL","IgG1","SARS","S",10000,3e+05
"CC003xCC051","X13067x16912","72","DRECHAL","IgG2ac","SARS","N",1000,10000
"CC003xCC051","X13067x16912","72","DRECHAL","IgG2ac","SARS","S",30000,1e+06
"CC003xCC051","X13067x16912","72","DRECHAL","IgG2b","SARS","N",300,3000
"CC003xCC051","X13067x16912","72","DRECHAL","IgG2b","SARS","S",3000,1e+05
"CC003xCC051","X13067x16912","72","DRECHAL","IgG3","SARS","N",NA,300
"CC003xCC051","X13067x16912","72","DRECHAL","IgG3","SARS","S",NA,1000
"CC003xCC051","X13067x16912","72","DRECHAL","IgM","SARS","N",NA,100
"CC003xCC051","X13067x16912","72","DRECHAL","IgM","SARS","S",NA,1000
"CC003xCC051","X13067x16912","72","DRECHAL","TotalG","SARS","N",1000,10000
"CC003xCC051","X13067x16912","72","DRECHAL","TotalG","SARS","S",30000,3e+05
"CC003xCC051","X13067x16912","76","D15","IgG1","SARS","N",NA,300
"CC003xCC051","X13067x16912","76","D15","IgG1","SARS","S",NA,300
"CC003xCC051","X13067x16912","76","D15","IgG2ac","SARS","N",NA,3e+05
"CC003xCC051","X13067x16912","76","D15","IgG2ac","SARS","S",3000,30000
"CC003xCC051","X13067x16912","76","D15","IgG2b","SARS","N",NA,300
"CC003xCC051","X13067x16912","76","D15","IgG2b","SARS","S",300,3000
"CC003xCC051","X13067x16912","76","D15","IgG3","SARS","N",NA,NA
"CC003xCC051","X13067x16912","76","D15","IgG3","SARS","S",NA,100
"CC003xCC051","X13067x16912","76","D15","IgM","SARS","N",NA,NA
"CC003xCC051","X13067x16912","76","D15","IgM","SARS","S",NA,100
"CC003xCC051","X13067x16912","76","D15","TotalG","SARS","N",NA,1000
"CC003xCC051","X13067x16912","76","D15","TotalG","SARS","S",3000,30000
"CC005xCC001","X16211x13140","105","D29","IgG1","SARS","N",300,3000
"CC005xCC001","X16211x13140","105","D29","IgG1","SARS","S",100,1000
"CC005xCC001","X16211x13140","105","D29","IgG2ac","SARS","N",1000,10000
"CC005xCC001","X16211x13140","105","D29","IgG2ac","SARS","S",10000,3e+05
"CC005xCC001","X16211x13140","105","D29","IgG2b","SARS","N",100,1000
"CC005xCC001","X16211x13140","105","D29","IgG2b","SARS","S",300,3000
"CC005xCC001","X16211x13140","105","D29","IgG3","SARS","N",NA,100
"CC005xCC001","X16211x13140","105","D29","IgG3","SARS","S",NA,NA
"CC005xCC001","X16211x13140","105","D29","IgM","SARS","N",NA,100
"CC005xCC001","X16211x13140","105","D29","IgM","SARS","S",NA,100
"CC005xCC001","X16211x13140","105","D29","TotalG","SARS","N",3000,1e+05
"CC005xCC001","X16211x13140","105","D29","TotalG","SARS","S",30000,3e+05
"CC005xCC001","X16211x13140","132","D7","IgG1","SARS","N",NA,NA
"CC005xCC001","X16211x13140","132","D7","IgG1","SARS","S",NA,NA
"CC005xCC001","X16211x13140","132","D7","IgG2ac","SARS","N",NA,100
"CC005xCC001","X16211x13140","132","D7","IgG2ac","SARS","S",NA,300
"CC005xCC001","X16211x13140","132","D7","IgG2b","SARS","N",NA,NA
"CC005xCC001","X16211x13140","132","D7","IgG2b","SARS","S",NA,100
"CC005xCC001","X16211x13140","132","D7","IgG3","SARS","N",NA,NA
"CC005xCC001","X16211x13140","132","D7","IgG3","SARS","S",NA,NA
"CC005xCC001","X16211x13140","132","D7","IgM","SARS","N",NA,100
"CC005xCC001","X16211x13140","132","D7","IgM","SARS","S",300,10000
"CC005xCC001","X16211x13140","132","D7","TotalG","SARS","N",NA,300
"CC005xCC001","X16211x13140","132","D7","TotalG","SARS","S",100,3000
"CC005xCC001","X16211x13140","133","D7","IgG1","SARS","N",NA,NA
"CC005xCC001","X16211x13140","133","D7","IgG1","SARS","S",NA,NA
"CC005xCC001","X16211x13140","133","D7","IgG2ac","SARS","N",NA,100
"CC005xCC001","X16211x13140","133","D7","IgG2ac","SARS","S",100,1000
"CC005xCC001","X16211x13140","133","D7","IgG2b","SARS","N",NA,NA
"CC005xCC001","X16211x13140","133","D7","IgG2b","SARS","S",NA,300
"CC005xCC001","X16211x13140","133","D7","IgG3","SARS","N",NA,NA
"CC005xCC001","X16211x13140","133","D7","IgG3","SARS","S",NA,NA
"CC005xCC001","X16211x13140","133","D7","IgM","SARS","N",NA,300
"CC005xCC001","X16211x13140","133","D7","IgM","SARS","S",300,3000
"CC005xCC001","X16211x13140","133","D7","TotalG","SARS","N",NA,300
"CC005xCC001","X16211x13140","133","D7","TotalG","SARS","S",300,3000
"CC005xCC001","X16211x13140","134","D7","IgG1","SARS","N",NA,NA
"CC005xCC001","X16211x13140","134","D7","IgG1","SARS","S",NA,100
"CC005xCC001","X16211x13140","134","D7","IgG2ac","SARS","N",NA,100
"CC005xCC001","X16211x13140","134","D7","IgG2ac","SARS","S",100,3000
"CC005xCC001","X16211x13140","134","D7","IgG2b","SARS","N",NA,NA
"CC005xCC001","X16211x13140","134","D7","IgG2b","SARS","S",NA,300
"CC005xCC001","X16211x13140","134","D7","IgG3","SARS","N",NA,NA
"CC005xCC001","X16211x13140","134","D7","IgG3","SARS","S",NA,NA
"CC005xCC001","X16211x13140","134","D7","IgM","SARS","N",NA,100
"CC005xCC001","X16211x13140","134","D7","IgM","SARS","S",1000,30000
"CC005xCC001","X16211x13140","134","D7","TotalG","SARS","N",NA,100
"CC005xCC001","X16211x13140","134","D7","TotalG","SARS","S",300,10000
"CC005xCC001","X16211x13140","135","D10","IgG1","SARS","N",300,3e+05
"CC005xCC001","X16211x13140","135","D10","IgG1","SARS","S",NA,NA
"CC005xCC001","X16211x13140","135","D10","IgG2ac","SARS","N",NA,3000
"CC005xCC001","X16211x13140","135","D10","IgG2ac","SARS","S",1000,10000
