"RIX","alias","ID","day","virus","antigen","IgG1","IgG2ac","IgG2b","IgG3","IgM","TotalG"
"CC028xCC030","X8016x8034","206","DRECHAL","SARS","S",173.205080756888,1732.05080756888,547.722557505166,3.47712125471966,2.47712125471966,3e+06
"CC029xCC027","X3564x8027","135","DRECHAL","SARS","S",100,316.227766016838,316.227766016838,3,0,1e+06
"CC029xCC027","X3564x8027","136","DRECHAL","SARS","S",54.7722557505166,316.227766016838,173.205080756888,3,0,1e+06
"CC029xCC027","X3564x8027","153","DRECHAL","SARS","S",1,316.227766016838,173.205080756888,2,0,3e+05
"CC029xCC071","X3564x16785","105","DRECHAL","SARS","S",100,1000,316.227766016838,3.47712125471966,2.47712125471966,3e+06
"CC029xCC071","X3564x16785","115","DRECHAL","SARS","S",173.205080756888,1000,316.227766016838,3.47712125471966,2.47712125471966,3e+06
"CC029xCC071","X3564x16785","116","DRECHAL","SARS","S",173.205080756888,547.722557505166,316.227766016838,3.47712125471966,3.47712125471966,3e+06
"CC030xCC061","X8034x8048","37","DRECHAL","SARS","S",17.3205080756888,1732.05080756888,547.722557505166,2,2,3e+06
"CC030xCC061","X8034x8048","38","DRECHAL","SARS","S",54.7722557505166,1000,316.227766016838,2,2,3e+06
"CC030xCC061","X8034x8048","39","DRECHAL","SARS","S",31.6227766016838,1732.05080756888,316.227766016838,2,2,3e+06
"CC030xCC061","X8034x8048","40","DRECHAL","SARS","S",31.6227766016838,547.722557505166,316.227766016838,2.47712125471966,2,3e+06
"CC032xCC013","X8002x8010","11","DRECHAL","SARS","S",173.205080756888,1000,100,3,2.47712125471966,3e+06
"CC032xCC013","X8002x8010","28","DRECHAL","SARS","S",17.3205080756888,1000,100,0,2,3e+06
"CC032xCC013","X8002x8010","29","DRECHAL","SARS","S",31.6227766016838,547.722557505166,17.3205080756888,2,2.47712125471966,3e+05
"CC032xCC017","X8002x3032","31","DRECHAL","SARS","S",54.7722557505166,1000,173.205080756888,3.47712125471966,2,NA
"CC032xCC017","X8002x3032","59","DRECHAL","SARS","S",1,1000,173.205080756888,3.47712125471966,2,NA
"CC032xCC017","X8002x3032","60","DRECHAL","SARS","S",54.7722557505166,1000,316.227766016838,3.47712125471966,2,NA
"CC033xCC046","X8033x5346","46","DRECHAL","SARS","S",54.7722557505166,547.722557505166,173.205080756888,3.47712125471966,3,3e+05
"CC033xCC046","X8033x5346","47","DRECHAL","SARS","S",173.205080756888,1732.05080756888,316.227766016838,3.47712125471966,3,3e+06
"CC033xCC046","X8033x5346","48","DRECHAL","SARS","S",100,547.722557505166,316.227766016838,3.47712125471966,3,1e+06
"CC033xCC068","X8033x16768","105","DRECHAL","SARS","S",54.7722557505166,1000,173.205080756888,3.47712125471966,3.47712125471966,1e+06
"CC033xCC068","X8033x16768","106","DRECHAL","SARS","S",54.7722557505166,1000,173.205080756888,3.47712125471966,3,1e+06
