"RIX","alias","ID","day","virus","antigen","Ig2A.2C","IgG1","IgG2A.2B","IgG2ac","IgG2b","IgG3","TotalG"
"CC035xCC071","X5035x16785","114","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,4
"CC035xCC071","X5035x16785","120","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC035xCC071","X5035x16785","120","DRECHAL","SARS","S",NA,NA,NA,2,NA,NA,4
"CC035xCC071","X5035x16785","121","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC035xCC071","X5035x16785","121","DRECHAL","SARS","S",NA,NA,NA,2,NA,NA,1
"CC035xCC071","X5035x16785","69","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC035xCC071","X5035x16785","69","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC035xCC071","X5035x16785","75","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC035xCC071","X5035x16785","75","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC035xCC071","X5035x16785","76","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC035xCC071","X5035x16785","76","D29","SARS","S",NA,NA,NA,5,NA,NA,4
"CC036xCC051","X477x16912","100","D10","SARS","N",NA,NA,NA,0,NA,NA,0
"CC036xCC051","X477x16912","100","D10","SARS","S",NA,NA,NA,1,NA,NA,1
"CC036xCC051","X477x16912","104","D10","SARS","N",NA,NA,NA,2,NA,NA,2
"CC036xCC051","X477x16912","104","D10","SARS","S",NA,NA,NA,2,NA,NA,2
"CC036xCC051","X477x16912","105","D10","SARS","N",NA,NA,NA,0,NA,NA,0
"CC036xCC051","X477x16912","105","D10","SARS","S",NA,NA,NA,0,NA,NA,1
"CC036xCC051","X477x16912","106","D10","SARS","N",NA,NA,NA,0,NA,NA,0
"CC036xCC051","X477x16912","106","D10","SARS","S",NA,NA,NA,0,NA,NA,0
"CC036xCC051","X477x16912","56","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC036xCC051","X477x16912","56","D15","SARS","S",NA,NA,NA,3,NA,NA,3
"CC036xCC051","X477x16912","57","D15","SARS","N",NA,NA,NA,0,NA,NA,2
"CC036xCC051","X477x16912","57","D15","SARS","S",NA,NA,NA,2,NA,NA,3
"CC036xCC051","X477x16912","58","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC036xCC051","X477x16912","58","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC036xCC051","X477x16912","61","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC036xCC051","X477x16912","61","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC036xCC051","X477x16912","62","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC036xCC051","X477x16912","62","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC036xCC051","X477x16912","66","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC036xCC051","X477x16912","66","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,5
"CC036xCC051","X477x16912","68","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,1
"CC036xCC051","X477x16912","68","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,4
"CC036xCC051","X477x16912","76","D15","SARS","N",NA,NA,NA,2,NA,NA,3
"CC036xCC051","X477x16912","76","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC037xCC046","X16072x5346","107","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,2
"CC037xCC046","X16072x5346","107","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,5
"CC037xCC046","X16072x5346","108","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,2
"CC037xCC046","X16072x5346","108","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,4
"CC037xCC046","X16072x5346","109","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,2
"CC037xCC046","X16072x5346","109","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC037xCC046","X16072x5346","56","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC037xCC046","X16072x5346","56","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC037xCC046","X16072x5346","74","D15","SARS","N",NA,NA,NA,0,NA,NA,3
"CC037xCC046","X16072x5346","74","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC037xCC046","X16072x5346","75","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC037xCC046","X16072x5346","75","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC037xCC046","X16072x5346","86","D29","SARS","N",NA,NA,NA,0,NA,NA,3
"CC037xCC046","X16072x5346","86","D29","SARS","S",NA,NA,NA,4,NA,NA,5
"CC037xCC046","X16072x5346","91","D29","SARS","N",NA,NA,NA,1,NA,NA,3
"CC037xCC046","X16072x5346","91","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC037xCC046","X16072x5346","92","D29","SARS","N",NA,NA,NA,0,NA,NA,3
"CC037xCC046","X16072x5346","92","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC037xCC057","X16072x3393","29","D29","SARS","N",NA,NA,NA,3,NA,NA,3
"CC037xCC057","X16072x3393","29","D29","SARS","S",NA,NA,NA,5,NA,NA,4
"CC037xCC057","X16072x3393","38","D29","SARS","N",NA,NA,NA,3,NA,NA,4
"CC037xCC057","X16072x3393","38","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC037xCC057","X16072x3393","39","D29","SARS","N",NA,NA,NA,3,NA,NA,4
"CC037xCC057","X16072x3393","39","D29","SARS","S",NA,NA,NA,5,NA,NA,4
"CC037xCC057","X16072x3393","61","D15","SARS","N",NA,NA,NA,3,NA,NA,4
"CC037xCC057","X16072x3393","61","D15","SARS","S",NA,NA,NA,5,NA,NA,5
"CC037xCC057","X16072x3393","62","D15","SARS","N",NA,NA,NA,4,NA,NA,5
"CC037xCC057","X16072x3393","62","D15","SARS","S",NA,NA,NA,5,NA,NA,5
"CC037xCC057","X16072x3393","63","D15","SARS","N",NA,NA,NA,3,NA,NA,4
"CC037xCC057","X16072x3393","63","D15","SARS","S",NA,NA,NA,5,NA,NA,5
"CC037xCC057","X16072x3393","80","D10","SARS","N",NA,NA,NA,3,NA,NA,4
"CC037xCC057","X16072x3393","80","D10","SARS","S",NA,NA,NA,3,NA,NA,3
"CC037xCC057","X16072x3393","81","D10","SARS","N",NA,NA,NA,3,NA,NA,3
"CC037xCC057","X16072x3393","81","D10","SARS","S",NA,NA,NA,3,NA,NA,3
"CC037xCC057","X16072x3393","82","D10","SARS","N",NA,NA,NA,2,NA,NA,4
"CC037xCC057","X16072x3393","82","D10","SARS","S",NA,NA,NA,3,NA,NA,3
"CC037xCC057","X16072x3393","96","DRECHAL","SARS","N",NA,NA,NA,3,NA,NA,3
"CC037xCC057","X16072x3393","96","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,4
"CC037xCC057","X16072x3393","97","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,3
"CC037xCC057","X16072x3393","97","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC039xCC020","X15155x8054","117","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC039xCC020","X15155x8054","117","DRECHAL","SARS","S",NA,NA,NA,2,NA,NA,3
"CC039xCC020","X15155x8054","118","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,2
"CC039xCC020","X15155x8054","118","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,4
"CC039xCC020","X15155x8054","125","D10","SARS","N",NA,NA,NA,0,NA,NA,0
"CC039xCC020","X15155x8054","125","D10","SARS","S",NA,NA,NA,0,NA,NA,1
"CC039xCC020","X15155x8054","127","D10","SARS","N",NA,NA,NA,0,NA,NA,1
"CC039xCC020","X15155x8054","127","D10","SARS","S",NA,NA,NA,2,NA,NA,3
"CC039xCC020","X15155x8054","59","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC039xCC020","X15155x8054","59","D15","SARS","S",NA,NA,NA,2,NA,NA,3
"CC039xCC020","X15155x8054","61","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC039xCC020","X15155x8054","61","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC039xCC020","X15155x8054","62","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC039xCC020","X15155x8054","62","D15","SARS","S",NA,NA,NA,2,NA,NA,3
"CC040xCC003","X16557x13067","100","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC040xCC003","X16557x13067","100","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,4
"CC040xCC003","X16557x13067","144","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC040xCC003","X16557x13067","144","D29","SARS","S",NA,NA,NA,3,NA,NA,3
"CC040xCC003","X16557x13067","145","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC040xCC003","X16557x13067","145","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC040xCC003","X16557x13067","146","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC040xCC003","X16557x13067","146","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC040xCC003","X16557x13067","43","D15","SARS","N",NA,NA,NA,0,NA,NA,0
"CC040xCC003","X16557x13067","43","D15","SARS","S",NA,NA,NA,2,NA,NA,1
"CC040xCC003","X16557x13067","44","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC040xCC003","X16557x13067","44","D15","SARS","S",NA,NA,NA,4,NA,NA,4
"CC040xCC003","X16557x13067","45","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC040xCC003","X16557x13067","45","D15","SARS","S",NA,NA,NA,2,NA,NA,3
"CC040xCC003","X16557x13067","46","D15","SARS","N",NA,NA,NA,0,NA,NA,2
"CC040xCC003","X16557x13067","46","D15","SARS","S",NA,NA,NA,4,NA,NA,4
"CC040xCC003","X16557x13067","97","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,2
"CC040xCC003","X16557x13067","97","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,4
"CC040xCC003","X16557x13067","99","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC040xCC003","X16557x13067","99","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,4
"CC040xCC015","X16557x3154","34","D29","SARS","N",NA,NA,NA,1,NA,NA,1
"CC040xCC015","X16557x3154","34","D29","SARS","S",NA,NA,NA,4,NA,NA,5
"CC040xCC015","X16557x3154","40","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC040xCC015","X16557x3154","40","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC040xCC015","X16557x3154","44","D29","SARS","N",NA,NA,NA,1,NA,NA,1
"CC040xCC015","X16557x3154","44","D29","SARS","S",NA,NA,NA,4,NA,NA,5
"CC040xCC015","X16557x3154","60","D15","SARS","N",NA,NA,NA,1,NA,NA,1
"CC040xCC015","X16557x3154","60","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC040xCC015","X16557x3154","64","D15","SARS","N",NA,NA,NA,1,NA,NA,1
"CC040xCC015","X16557x3154","64","D15","SARS","S",NA,NA,NA,4,NA,NA,4
"CC040xCC015","X16557x3154","89","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,2
"CC040xCC015","X16557x3154","89","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,6
"CC040xCC015","X16557x3154","92","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC040xCC015","X16557x3154","92","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC040xCC015","X16557x3154","93","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,2
"CC040xCC015","X16557x3154","93","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC041xCC012","X16441x8005","165","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,2
"CC041xCC012","X16441x8005","165","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,4
"CC041xCC012","X16441x8005","166","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC041xCC012","X16441x8005","166","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,4
"CC041xCC012","X16441x8005","187","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC041xCC012","X16441x8005","187","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,3
"CC041xCC012","X16441x8005","50","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC041xCC012","X16441x8005","50","D29","SARS","S",NA,NA,NA,3,NA,NA,3
"CC041xCC012","X16441x8005","51","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC041xCC012","X16441x8005","51","D15","SARS","S",NA,NA,NA,2,NA,NA,2
"CC041xCC012","X16441x8005","57","D29","SARS","N",NA,NA,NA,0,NA,NA,2
"CC041xCC012","X16441x8005","57","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC041xCC012","X16441x8005","58","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC041xCC012","X16441x8005","58","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC041xCC012","X16441x8005","59","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC041xCC012","X16441x8005","59","D15","SARS","S",NA,NA,NA,3,NA,NA,3
"CC041xCC012","X16441x8005","60","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC041xCC012","X16441x8005","60","D15","SARS","S",NA,NA,NA,2,NA,NA,3
"CC041xCC016","X16441x8024","117","D10","SARS","N",NA,NA,NA,0,NA,NA,1
"CC041xCC016","X16441x8024","117","D10","SARS","S",NA,NA,NA,2,NA,NA,3
"CC041xCC016","X16441x8024","118","D10","SARS","N",NA,NA,NA,0,NA,NA,1
"CC041xCC016","X16441x8024","118","D10","SARS","S",NA,NA,NA,3,NA,NA,1
"CC041xCC016","X16441x8024","119","D10","SARS","N",NA,NA,NA,1,NA,NA,2
"CC041xCC016","X16441x8024","119","D10","SARS","S",NA,NA,NA,3,NA,NA,4
"CC041xCC016","X16441x8024","120","D10","SARS","N",NA,NA,NA,1,NA,NA,1
"CC041xCC016","X16441x8024","120","D10","SARS","S",NA,NA,NA,3,NA,NA,3
"CC041xCC016","X16441x8024","121","D10","SARS","N",NA,NA,NA,0,NA,NA,1
"CC041xCC016","X16441x8024","121","D10","SARS","S",NA,NA,NA,3,NA,NA,4
"CC041xCC016","X16441x8024","18","D29","SARS","N",NA,NA,NA,1,NA,NA,4
"CC041xCC016","X16441x8024","18","D29","SARS","S",NA,NA,NA,5,NA,NA,7
"CC041xCC016","X16441x8024","19","D29","SARS","N",NA,NA,NA,1,NA,NA,4
"CC041xCC016","X16441x8024","19","D29","SARS","S",NA,NA,NA,4,NA,NA,7
"CC041xCC016","X16441x8024","22","D29","SARS","N",NA,NA,NA,1,NA,NA,4
"CC041xCC016","X16441x8024","22","D29","SARS","S",NA,NA,NA,4,NA,NA,6
"CC041xCC016","X16441x8024","67","D15","SARS","N",NA,NA,NA,1,NA,NA,5
"CC041xCC016","X16441x8024","67","D15","SARS","S",NA,NA,NA,3,NA,NA,6
"CC041xCC016","X16441x8024","68","D15","SARS","N",NA,NA,NA,1,NA,NA,5
"CC041xCC016","X16441x8024","68","D15","SARS","S",NA,NA,NA,4,NA,NA,7
"CC041xCC016","X16441x8024","70","D15","SARS","N",NA,NA,NA,1,NA,NA,3
"CC041xCC016","X16441x8024","70","D15","SARS","S",NA,NA,NA,3,NA,NA,6
"CC041xCC016","X16441x8024","71","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,3
"CC041xCC016","X16441x8024","71","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC041xCC016","X16441x8024","72","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,1
"CC041xCC016","X16441x8024","72","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC041xCC016","X16441x8024","73","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,1
"CC041xCC016","X16441x8024","73","DRECHAL","SARS","S",NA,NA,NA,2,NA,NA,5
"CC041xCC016","X16441x8024","74","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,2
"CC041xCC016","X16441x8024","74","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC043xCC033","X8021x8033","35","D15","SARS","N",NA,NA,NA,1,NA,NA,1
"CC043xCC033","X8021x8033","35","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC043xCC033","X8021x8033","51","D15","SARS","N",NA,NA,NA,0,NA,NA,2
"CC043xCC033","X8021x8033","51","D15","SARS","S",NA,NA,NA,4,NA,NA,5
"CC043xCC033","X8021x8033","59","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,1
"CC043xCC033","X8021x8033","59","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC043xCC033","X8021x8033","60","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC043xCC033","X8021x8033","60","D29","SARS","S",NA,NA,NA,1,NA,NA,5
"CC043xCC033","X8021x8033","62","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,1
"CC043xCC033","X8021x8033","62","DRECHAL","SARS","S",NA,NA,NA,1,NA,NA,5
"CC043xCC033","X8021x8033","63","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,4
"CC043xCC033","X8021x8033","63","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,6
"CC043xCC033","X8021x8033","64","D29","SARS","N",NA,NA,NA,0,NA,NA,3
"CC043xCC033","X8021x8033","64","D29","SARS","S",NA,NA,NA,1,NA,NA,5
"CC043xCC033","X8021x8033","65","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC043xCC033","X8021x8033","65","D29","SARS","S",NA,NA,NA,1,NA,NA,4
"CC043xCC037","X8021x16072","137","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,3
"CC043xCC037","X8021x16072","137","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC043xCC037","X8021x16072","138","DRECHAL","SARS","N",NA,NA,NA,2,NA,NA,3
"CC043xCC037","X8021x16072","138","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC043xCC037","X8021x16072","139","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC043xCC037","X8021x16072","139","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC043xCC037","X8021x16072","158","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC043xCC037","X8021x16072","158","D15","SARS","S",NA,NA,NA,3,NA,NA,3
"CC043xCC037","X8021x16072","159","D15","SARS","N",NA,NA,NA,1,NA,NA,3
"CC043xCC037","X8021x16072","159","D15","SARS","S",NA,NA,NA,3,NA,NA,3
"CC043xCC037","X8021x16072","16","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC043xCC037","X8021x16072","16","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC043xCC037","X8021x16072","160","D15","SARS","N",NA,NA,NA,0,NA,NA,2
"CC043xCC037","X8021x16072","160","D15","SARS","S",NA,NA,NA,3,NA,NA,3
"CC043xCC037","X8021x16072","17","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC043xCC037","X8021x16072","17","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC043xCC037","X8021x16072","4","D29","SARS","N",NA,NA,NA,0,NA,NA,0
"CC043xCC037","X8021x16072","4","D29","SARS","S",NA,NA,NA,0,NA,NA,0
"CC043xCC037","X8021x16072","5","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC043xCC037","X8021x16072","5","D29","SARS","S",NA,NA,NA,4,NA,NA,4
"CC044xCC060","X4410x3460","11","D29","SARS","N",NA,NA,NA,2,NA,NA,2
"CC044xCC060","X4410x3460","11","D29","SARS","S",NA,NA,NA,5,NA,NA,5
"CC044xCC060","X4410x3460","22","D29","SARS","N",NA,NA,NA,2,NA,NA,2
"CC044xCC060","X4410x3460","22","D29","SARS","S",NA,NA,NA,5,NA,NA,5
"CC044xCC060","X4410x3460","7","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC044xCC060","X4410x3460","7","D29","SARS","S",NA,NA,NA,5,NA,NA,5
"CC044xCC060","X4410x3460","72","D15","SARS","N",NA,NA,NA,2,NA,NA,2
"CC044xCC060","X4410x3460","72","D15","SARS","S",NA,NA,NA,5,NA,NA,4
"CC044xCC060","X4410x3460","73","D15","SARS","N",NA,NA,NA,2,NA,NA,2
"CC044xCC060","X4410x3460","73","D15","SARS","S",NA,NA,NA,4,NA,NA,4
"CC044xCC060","X4410x3460","74","D15","SARS","N",NA,NA,NA,2,NA,NA,2
"CC044xCC060","X4410x3460","74","D15","SARS","S",NA,NA,NA,5,NA,NA,5
"CC044xCC060","X4410x3460","80","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC044xCC060","X4410x3460","80","D15","SARS","S",NA,NA,NA,3,NA,NA,3
"CC044xCC060","X4410x3460","93","DRECHAL","SARS","N",NA,NA,NA,3,NA,NA,2
"CC044xCC060","X4410x3460","93","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC044xCC060","X4410x3460","94","DRECHAL","SARS","N",NA,NA,NA,3,NA,NA,3
"CC044xCC060","X4410x3460","94","DRECHAL","SARS","S",NA,NA,NA,5,NA,NA,5
"CC044xCC060","X4410x3460","98","DRECHAL","SARS","N",NA,NA,NA,3,NA,NA,3
"CC044xCC060","X4410x3460","98","DRECHAL","SARS","S",NA,NA,NA,6,NA,NA,5
"CC045xCC044","X8045x4410","166","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC045xCC044","X8045x4410","166","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,4
"CC045xCC044","X8045x4410","167","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,2
"CC045xCC044","X8045x4410","167","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,4
"CC045xCC044","X8045x4410","168","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC045xCC044","X8045x4410","168","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,4
"CC045xCC044","X8045x4410","41","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC045xCC044","X8045x4410","41","D15","SARS","S",NA,NA,NA,2,NA,NA,2
"CC045xCC044","X8045x4410","42","D15","SARS","N",NA,NA,NA,0,NA,NA,2
"CC045xCC044","X8045x4410","42","D15","SARS","S",NA,NA,NA,3,NA,NA,3
"CC045xCC044","X8045x4410","43","D15","SARS","N",NA,NA,NA,1,NA,NA,2
"CC045xCC044","X8045x4410","43","D15","SARS","S",NA,NA,NA,1,NA,NA,1
"CC045xCC044","X8045x4410","88","D29","SARS","N",NA,NA,NA,1,NA,NA,2
"CC045xCC044","X8045x4410","88","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC045xCC044","X8045x4410","89","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC045xCC044","X8045x4410","89","D29","SARS","S",NA,NA,NA,3,NA,NA,3
"CC045xCC044","X8045x4410","90","D29","SARS","N",NA,NA,NA,0,NA,NA,2
"CC045xCC044","X8045x4410","90","D29","SARS","S",NA,NA,NA,3,NA,NA,3
"CC045xCC044","X8045x4410","91","D29","SARS","N",NA,NA,NA,0,NA,NA,2
"CC045xCC044","X8045x4410","91","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC046xCC068","X5346x16768","10","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC046xCC068","X5346x16768","10","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC046xCC068","X5346x16768","11","D29","SARS","N",NA,NA,NA,0,NA,NA,2
"CC046xCC068","X5346x16768","11","D29","SARS","S",NA,NA,NA,1,NA,NA,4
"CC046xCC068","X5346x16768","31","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,2
"CC046xCC068","X5346x16768","31","DRECHAL","SARS","S",NA,NA,NA,2,NA,NA,4
"CC046xCC068","X5346x16768","32","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,2
"CC046xCC068","X5346x16768","32","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,4
"CC046xCC068","X5346x16768","38","D15","SARS","N",NA,NA,NA,1,NA,NA,3
"CC046xCC068","X5346x16768","38","D15","SARS","S",NA,NA,NA,2,NA,NA,3
"CC046xCC068","X5346x16768","39","D15","SARS","N",NA,NA,NA,2,NA,NA,3
"CC046xCC068","X5346x16768","39","D15","SARS","S",NA,NA,NA,2,NA,NA,3
"CC046xCC068","X5346x16768","40","D15","SARS","N",NA,NA,NA,0,NA,NA,3
"CC046xCC068","X5346x16768","40","D15","SARS","S",NA,NA,NA,2,NA,NA,3
"CC046xCC068","X5346x16768","6","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,2
"CC046xCC068","X5346x16768","6","DRECHAL","SARS","S",NA,NA,NA,1,NA,NA,4
"CC046xCC068","X5346x16768","9","D29","SARS","N",NA,NA,NA,1,NA,NA,3
"CC046xCC068","X5346x16768","9","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC051xCC009","X16912x5489","107","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC051xCC009","X16912x5489","107","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC051xCC009","X16912x5489","108","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC051xCC009","X16912x5489","108","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC051xCC009","X16912x5489","109","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC051xCC009","X16912x5489","109","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC051xCC009","X16912x5489","110","D29","SARS","N",NA,NA,NA,0,NA,NA,1
"CC051xCC009","X16912x5489","110","D29","SARS","S",NA,NA,NA,3,NA,NA,4
"CC051xCC009","X16912x5489","112","D10","SARS","N",NA,NA,NA,0,NA,NA,2
"CC051xCC009","X16912x5489","112","D10","SARS","S",NA,NA,NA,2,NA,NA,3
"CC051xCC009","X16912x5489","113","D10","SARS","N",NA,NA,NA,0,NA,NA,0
"CC051xCC009","X16912x5489","113","D10","SARS","S",NA,NA,NA,1,NA,NA,1
"CC051xCC009","X16912x5489","119","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC051xCC009","X16912x5489","119","D15","SARS","S",NA,NA,NA,2,NA,NA,1
"CC051xCC009","X16912x5489","120","D15","SARS","N",NA,NA,NA,0,NA,NA,2
"CC051xCC009","X16912x5489","120","D15","SARS","S",NA,NA,NA,2,NA,NA,3
"CC051xCC009","X16912x5489","121","DRECHAL","SARS","N",NA,NA,NA,1,NA,NA,3
"CC051xCC009","X16912x5489","121","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,4
"CC051xCC009","X16912x5489","122","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,3
"CC051xCC009","X16912x5489","122","DRECHAL","SARS","S",NA,NA,NA,4,NA,NA,5
"CC051xCC009","X16912x5489","123","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,3
"CC051xCC009","X16912x5489","123","DRECHAL","SARS","S",NA,NA,NA,3,NA,NA,3
"CC051xCC009","X16912x5489","136","D10","SARS","N",NA,NA,NA,0,NA,NA,3
"CC051xCC009","X16912x5489","136","D10","SARS","S",NA,NA,NA,1,NA,NA,2
"CC051xCC009","X16912x5489","137","D15","SARS","N",NA,NA,NA,0,NA,NA,1
"CC051xCC009","X16912x5489","137","D15","SARS","S",NA,NA,NA,3,NA,NA,4
"CC052xCC014","X8052x3415","135","DRECHAL","SARS","N",NA,NA,NA,0,NA,NA,0
"CC052xCC014","X8052x3415","135","DRECHAL","SARS","S",NA,NA,NA,0,NA,NA,0
