"RIX","ID","RIX_ID","Cohort","Treatment","Day","lowest.day","lowest.weight"
"CC008xCC018","136","8036x3609_136","2_16ii","Influenza",15,8,88.655462184874
"CC008xCC018","51","8036x3609_51","11_15xi","Influenza",45,5,85.4330708661417
"CC008xCC018","52","8036x3609_52","11_15xi","Influenza",45,8,81.4814814814815
"CC008xCC018","53","8036x3609_53","11_15xi","Influenza",45,7,96.2162162162162
"CC008xCC009","20","8036x5489_20","3_16iii","Influenza",10,8,78.448275862069
"CC008xCC009","21","8036x5489_21","3_16iii","Influenza",10,9,68.75
"CC008xCC009","27","8036x5489_27","3_16iii","Influenza",10,10,72.4409448818898
"CC008xCC009","7","8036x5489_7","3_16iii","Influenza",15,7,81.2
"CC008xCC009","18","8036x5489_18","3_16iii","Influenza",15,5,77.3755656108597
"CC008xCC009","19","8036x5489_19","3_16iii","Influenza",15,7,82.6666666666667
"CC008xCC009","86","8036x5489_86","6_16vi","Influenza",45,7,79.0874524714829
"CC008xCC009","87","8036x5489_87","6_16vi","Influenza",45,8,81.1447811447811
"CC008xCC009","90","8036x5489_90","6_16vi","Influenza",45,7,80
"CC008xCC010","78","8036x8018_78","4_15iv","Influenza",10,10,73.7704918032787
"CC008xCC010","79","8036x8018_79","4_15iv","Influenza",10,5,92.8825622775801
"CC008xCC010","82","8036x8018_82","4_15iv","Influenza",10,10,74.2138364779874
"CC008xCC010","57","8036x8018_57","3_15iii","Influenza",15,9,71.2177121771218
"CC008xCC010","61","8036x8018_61","3_15iii","Influenza",15,9,71.4776632302406
"CC008xCC010","62","8036x8018_62","3_15iii","Influenza",15,9,72.6618705035971
"CC008xCC010","83","8036x8018_83","4_15iv","Influenza",45,10,72.6027397260274
"CC008xCC010","84","8036x8018_84","4_15iv","Influenza",45,11,72.3684210526316
"CC008xCC010","86","8036x8018_86","4_15iv","Influenza",45,10,77.8523489932886
"CC008xCC010","91","8036x8018_91","4_15iv","Influenza",45,12,87.9629629629629
"CC023xCC025","98","8043x8008_98","5_14v","Influenza",10,3,100.698689956332
"CC023xCC025","99","8043x8008_99","5_14v","Influenza",10,7,95.2198852772466
"CC023xCC025","100","8043x8008_100","5_14v","Influenza",10,7,92.3585295332507
"CC023xCC025","101","8043x8008_101","5_14v","Influenza",10,7,96.5608465608466
"CC023xCC025","102","8043x8008_102","5_14v","Influenza",15,3,98.0099502487562
"CC023xCC025","106","8043x8008_106","5_14v","Influenza",15,7,91.2220309810671
"CC023xCC025","107","8043x8008_107","5_14v","Influenza",15,6,92.9067077872012
"CC023xCC025","108","8043x8008_108","5_14v","Influenza",15,3,93.5815147625161
"CC023xCC025","28","8043x8008_28","2_14ii","Influenza",45,9,99.5515695067265
"CC023xCC025","29","8043x8008_29","2_14ii","Influenza",45,5,94.327731092437
"CC023xCC025","31","8043x8008_31","2_14ii","Influenza",45,1,99.5348837209302
"CC045xCC044","59","8045x4410_59","3_15iii","Influenza",10,3,97.3958333333333
"CC045xCC044","83","8045x4410_83","3_15iii","Influenza",10,4,91.6666666666667
"CC045xCC044","172","8045x4410_172","7_16vii","Influenza",10,2,86.8020304568528
"CC045xCC044","173","8045x4410_173","7_16vii","Influenza",10,7,95.5801104972376
"CC045xCC044","174","8045x4410_174","7_16vii","Influenza",10,4,95.4802259887006
"CC045xCC044","28","8045x4410_28","2_15ii","Influenza",15,7,88.0829015544041
"CC045xCC044","29","8045x4410_29","2_15ii","Influenza",15,5,89.375
"CC045xCC044","36","8045x4410_36","2_15ii","Influenza",15,4,85.6410256410256
"CC045xCC044","144","8045x4410_144","7_16vii","Influenza",15,7,95.1086956521739
"CC045xCC044","145","8045x4410_145","7_16vii","Influenza",15,4,93.2960893854749
"CC045xCC044","146","8045x4410_146","7_16vii","Influenza",15,4,87.3563218390805
"CC045xCC044","150","8045x4410_150","7_16vii","Influenza",15,10,92.3076923076923
"CC045xCC044","40","8045x4410_40","3_15iii","Influenza",45,4,92.7777777777778
"CC045xCC044","58","8045x4410_58","3_15iii","Influenza",45,5,94.2528735632184
"CC045xCC044","63","8045x4410_63","3_15iii","Influenza",45,2,98.2558139534884
"CC045xCC044","77","8045x4410_77","3_15iii","Influenza",45,4,83.8541666666667
"CC022xCC044","24","8046x4410_24","2_16ii","Influenza",10,4,90.1234567901235
"CC022xCC044","25","8046x4410_25","2_16ii","Influenza",10,4,88.7323943661972
"CC022xCC044","41","8046x4410_41","2_16ii","Influenza",10,1,93.8271604938272
"CC022xCC044","56","8046x4410_56","3_16iii","Influenza",15,4,94.3502824858757
"CC022xCC044","62","8046x4410_62","3_16iii","Influenza",15,4,91.156462585034
"CC022xCC044","66","8046x4410_66","3_16iii","Influenza",15,4,98.6754966887417
"CC022xCC044","54","8046x4410_54","3_16iii","Influenza",45,4,86.2857142857143
"CC022xCC044","55","8046x4410_55","3_16iii","Influenza",45,4,93.9393939393939
"CC022xCC044","61","8046x4410_61","3_16iii","Influenza",45,4,88.4353741496599
"CC022xCC044","65","8046x4410_65","3_16iii","Influenza",45,4,96.3636363636364
"CC022xCC024","8","8046x8004_8","3_15iii","Influenza",10,6,74.1379310344828
"CC022xCC024","9","8046x8004_9","3_15iii","Influenza",10,4,71.5
"CC022xCC024","29","8046x8004_29","3_15iii","Influenza",15,7,87.5
"CC022xCC024","31","8046x8004_31","3_15iii","Influenza",15,6,73.8219895287958
"CC022xCC024","35","8046x8004_35","3_15iii","Influenza",15,6,75.4285714285714
"CC022xCC024","76","8046x8004_76","5_15v","Influenza",45,8,91.9491525423729
"CC022xCC024","77","8046x8004_77","5_15v","Influenza",45,8,70.6467661691542
"CC022xCC024","78","8046x8004_78","5_15v","Influenza",45,7,72.8571428571429
"CC022xCC024","79","8046x8004_79","5_15v","Influenza",45,8,74
"CC022xCC024","82","8046x8004_82","5_15v","Influenza",45,10,68.5567010309278
"CC022xCC024","83","8046x8004_83","5_15v","Influenza",45,8,70.7920792079208
"CC022xCC024","87","8046x8004_87","5_15v","Influenza",45,10,70.4433497536946
"CC061xCC039","97","8048x15155_97","6_14vi","Influenza",10,7,90.9604519774011
"CC061xCC039","108","8048x15155_108","6_14vi","Influenza",10,2,99.1735537190083
"CC061xCC039","118","8048x15155_118","6_14vi","Influenza",10,1,99.6960486322188
"CC061xCC039","21","8048x15155_21","5_14v","Influenza",15,10,92.6660059464817
"CC061xCC039","24","8048x15155_24","5_14v","Influenza",15,13,97.3118279569892
"CC061xCC039","25","8048x15155_25","5_14v","Influenza",15,7,98.4669811320755
"CC061xCC039","7","8048x15155_7","5_14v","Influenza",45,11,98.6990950226244
"CC061xCC039","31","8048x15155_31","5_14v","Influenza",45,11,94.8186528497409
"CC061xCC039","32","8048x15155_32","5_14v","Influenza",45,13,92.8571428571429
"CC061xCC025","61","8048x8008_61","8_15viii","Influenza",10,8,73.0392156862745
"CC061xCC025","62","8048x8008_62","8_15viii","Influenza",10,7,90.625
"CC061xCC025","63","8048x8008_63","8_15viii","Influenza",10,7,80
"CC061xCC025","64","8048x8008_64","8_15viii","Influenza",10,7,93.3333333333333
"CC061xCC025","31","8048x8008_31","7_15vii","Influenza",15,6,78.7735849056604
"CC061xCC025","40","8048x8008_40","7_15vii","Influenza",15,7,83.9285714285714
"CC061xCC025","41","8048x8008_41","7_15vii","Influenza",15,7,82.2485207100592
"CC061xCC025","106","8048x8008_106","9_15ix","Influenza",45,7,93.9024390243902
"CC061xCC025","107","8048x8008_107","9_15ix","Influenza",45,7,80.4347826086957
"CC061xCC025","108","8048x8008_108","9_15ix","Influenza",45,9,88.0829015544041
"CC061xCC026","64","8048x8026_64","2_14ii","Influenza",10,7,91.3636363636364
"CC061xCC026","65","8048x8026_65","2_14ii","Influenza",10,8,92.4170616113744
"CC061xCC026","66","8048x8026_66","2_14ii","Influenza",10,7,84.375
"CC061xCC026","32","8048x8026_32","2_14ii","Influenza",15,11,94.5504087193461
"CC061xCC026","33","8048x8026_33","2_14ii","Influenza",15,13,94.5137157107232
"CC061xCC026","41","8048x8026_41","2_14ii","Influenza",15,7,92.8921568627451
"CC061xCC026","52","8048x8026_52","2_14ii","Influenza",45,15,92.4390243902439
"CC061xCC026","53","8048x8026_53","2_14ii","Influenza",45,7,92.1621621621622
"CC038xCC013","1","8049x8010_1","4_14iv","Influenza",10,9,96.69099756691
"CC038xCC013","7","8049x8010_7","4_14iv","Influenza",10,8,91.0087719298246
"CC038xCC013","24","8049x8010_24","4_14iv","Influenza",10,7,93.953488372093
"CC038xCC013","2","8049x8010_2","4_14iv","Influenza",15,7,90.9352517985611
"CC038xCC013","3","8049x8010_3","4_14iv","Influenza",15,7,93.7115839243499
"CC038xCC013","4","8049x8010_4","4_14iv","Influenza",15,7,96.7810026385224
"CC038xCC013","11","8049x8010_11","4_14iv","Influenza",45,3,96.4028776978417
"CC038xCC013","12","8049x8010_12","4_14iv","Influenza",45,10,94.1935483870968
"CC052xCC007","82","8052x13421_82","12_15xii","Influenza",10,10,78.494623655914
"CC052xCC007","83","8052x13421_83","12_15xii","Influenza",10,6,77.7777777777778
"CC052xCC007","84","8052x13421_84","12_15xii","Influenza",10,2,97.1153846153846
"CC052xCC007","85","8052x13421_85","12_15xii","Influenza",10,6,82.051282051282
"CC052xCC007","30","8052x13421_30","10_15x","Influenza",15,1,98.9247311827957
"CC052xCC007","39","8052x13421_39","10_15x","Influenza",15,7,96.0591133004926
"CC052xCC007","40","8052x13421_40","10_15x","Influenza",15,8,83.6448598130841
"CC052xCC007","78","8052x13421_78","12_15xii","Influenza",45,6,78.3783783783784
"CC052xCC007","80","8052x13421_80","12_15xii","Influenza",45,7,73.9336492890995
"CC052xCC007","81","8052x13421_81","12_15xii","Influenza",45,7,70.935960591133
"CC052xCC014","78","8052x3415_78","8_14viii","Influenza",10,9,80.4455445544555
"CC052xCC014","79","8052x3415_79","8_14viii","Influenza",10,4,97.7886977886978
"CC052xCC014","80","8052x3415_80","8_14viii","Influenza",10,9,76.4075067024129
"CC052xCC014","68","8052x3415_68","8_14viii","Influenza",15,1,102.941176470588
"CC052xCC014","69","8052x3415_69","8_14viii","Influenza",15,8,77.8132118451025
"CC052xCC014","82","8052x3415_82","8_14viii","Influenza",15,9,77.5743707093822
"CC052xCC014","2","8052x3415_2","5_14v","Influenza",45,8,83.3193629505448
"CC052xCC014","3","8052x3415_3","5_14v","Influenza",45,10,75.8605664488017
"CC052xCC014","4","8052x3415_4","5_14v","Influenza",45,8,87.4601003191974
"CC020xCC008","43","8054x8036_43","1_15i","Influenza",10,10,74.7330960854092
"CC020xCC008","44","8054x8036_44","1_15i","Influenza",10,10,69.53125
"CC020xCC008","45","8054x8036_45","1_15i","Influenza",10,2,65.7407407407407
"CC020xCC008","128","8054x8036_128","7_15vii","Influenza",15,9,68.780487804878
"CC020xCC008","129","8054x8036_129","7_15vii","Influenza",15,9,76.1467889908257
"CC020xCC008","134","8054x8036_134","7_15vii","Influenza",15,8,69.6969696969697
"CC020xCC008","138","8054x8036_138","7_15vii","Influenza",15,9,71.8875502008032
"CC020xCC008","48","8054x8036_48","3_15iii","Influenza",45,8,72.9411764705882
"CC020xCC008","49","8054x8036_49","3_15iii","Influenza",45,7,74.6153846153846
"CC020xCC008","50","8054x8036_50","3_15iii","Influenza",45,8,73.0923694779116
"CC056xCC033","146","8056x8033_146","9_15ix","Influenza",10,3,97.2375690607735
"CC056xCC033","151","8056x8033_151","9_15ix","Influenza",10,4,95.9798994974875
"CC056xCC033","155","8056x8033_155","9_15ix","Influenza",10,3,96.969696969697
"CC056xCC033","65","8056x8033_65","11_14xi","Influenza",15,7,94.4444444444444
"CC056xCC033","66","8056x8033_66","11_14xi","Influenza",15,2,97.4226804123711
"CC056xCC033","69","8056x8033_69","11_14xi","Influenza",15,13,89.6396396396396
"CC056xCC033","70","8056x8033_70","11_14xi","Influenza",15,4,94.3965517241379
"CC056xCC033","71","8056x8033_71","11_14xi","Influenza",15,2,94.0092165898618
"CC056xCC033","159","8056x8033_159","10_15x","Influenza",45,3,94.2477876106195
"CC056xCC033","160","8056x8033_160","10_15x","Influenza",45,4,98.9847715736041
"CC056xCC033","161","8056x8033_161","10_15x","Influenza",45,2,94.6666666666667
"CC056xCC033","162","8056x8033_162","10_15x","Influenza",45,1,97.5369458128079
