"RIX","ID","day","virus","cohort","RIX_ID"
"CC010xCC015",108,15,"Influenza","4_14iv","8018x3154_108"
"CC010xCC015",105,4,"Influenza","4_14iv","8018x3154_105"
"CC010xCC015",109,15,"Influenza","4_14iv","8018x3154_109"
"CC010xCC015",97,10,"Influenza","4_14iv","8018x3154_97"
"CC010xCC015",17,45,"Influenza","10_13x","8018x3154_17"
"CC010xCC015",110,2,"Influenza","4_14iv","8018x3154_110"
"CC010xCC015",31,7,"Influenza","12_13xii","8018x3154_31"
"CC010xCC015",94,2,"Mock","4_14iv","8018x3154_94"
"CC010xCC015",18,45,"Influenza","10_13x","8018x3154_18"
"CC010xCC015",7,45,"Influenza","10_13x","8018x3154_7"
"CC010xCC015",83,4,"Mock","4_14iv","8018x3154_83"
"CC010xCC015",96,10,"Influenza","4_14iv","8018x3154_96"
"CC010xCC015",85,4,"Mock","4_14iv","8018x3154_85"
"CC010xCC015",103,2,"Influenza","4_14iv","8018x3154_103"
"CC010xCC015",12,45,"Influenza","10_13x","8018x3154_12"
"CC010xCC015",95,10,"Influenza","4_14iv","8018x3154_95"
"CC010xCC015",32,7,"Influenza","12_13xii","8018x3154_32"
"CC010xCC015",112,15,"Influenza","4_14iv","8018x3154_112"
"CC010xCC015",111,2,"Influenza","4_14iv","8018x3154_111"
"CC010xCC015",106,4,"Influenza","4_14iv","8018x3154_106"
"CC010xCC015",117,15,"Mock","5_14v","8018x3154_117"
"CC010xCC015",30,7,"Influenza","12_13xii","8018x3154_30"
"CC010xCC015",107,4,"Influenza","4_14iv","8018x3154_107"
"CC043xCC037",51,45,"Influenza","10_14x","8021x16072_51"
"CC043xCC037",65,2,"Mock","11_14xi","8021x16072_65"
"CC043xCC037",72,2,"Mock","11_14xi","8021x16072_72"
"CC043xCC037",192,7,"Influenza","2_15ii","8021x16072_192"
"CC043xCC037",66,4,"Influenza","11_14xi","8021x16072_66"
"CC043xCC037",180,7,"Influenza","2_15ii","8021x16072_180"
"CC043xCC037",73,4,"Influenza","11_14xi","8021x16072_73"
"CC043xCC037",190,7,"Influenza","2_15ii","8021x16072_190"
"CC043xCC037",67,15,"Mock","10_14x","8021x16072_67"
"CC043xCC037",82,2,"Influenza","11_14xi","8021x16072_82"
"CC043xCC037",32,15,"Influenza","10_14x","8021x16072_32"
"CC043xCC037",81,2,"Influenza","11_14xi","8021x16072_81"
"CC043xCC037",179,7,"Influenza","2_15ii","8021x16072_179"
"CC043xCC037",31,15,"Influenza","10_14x","8021x16072_31"
"CC043xCC037",83,2,"Influenza","11_14xi","8021x16072_83"
"CC043xCC037",78,15,"Mock","10_14x","8021x16072_78"
"CC043xCC037",162,10,"Influenza","1_15i","8021x16072_162"
"CC043xCC037",99,7,"Influenza","11_14xi","8021x16072_99"
"CC043xCC037",165,10,"Influenza","1_15i","8021x16072_165"
"CC043xCC037",169,10,"Influenza","1_15i","8021x16072_169"
"CC043xCC037",89,10,"Influenza","11_14xi","8021x16072_89"
"CC043xCC037",91,4,"Mock","11_14xi","8021x16072_91"
"CC043xCC037",92,4,"Mock","11_14xi","8021x16072_92"
"CC043xCC037",98,7,"Influenza","11_14xi","8021x16072_98"
"CC043xCC037",76,2,"Mock","11_14xi","8021x16072_76"
"CC043xCC037",77,4,"Influenza","11_14xi","8021x16072_77"
"CC043xCC037",103,4,"Mock","11_14xi","8021x16072_103"
"CC043xCC037",104,10,"Influenza","11_14xi","8021x16072_104"
"CC043xCC037",50,45,"Influenza","10_14x","8021x16072_50"
"CC043xCC037",166,10,"Influenza","1_15i","8021x16072_166"
"CC043xCC037",30,15,"Influenza","10_14x","8021x16072_30"
"CC043xCC037",96,10,"Influenza","11_14xi","8021x16072_96"
"CC043xCC037",90,7,"Influenza","11_14xi","8021x16072_90"
"CC043xCC037",161,10,"Influenza","1_15i","8021x16072_161"
"CC043xCC037",68,15,"Mock","10_14x","8021x16072_68"
"CC043xCC037",95,4,"Mock","11_14xi","8021x16072_95"
"CC043xCC037",186,7,"Influenza","2_15ii","8021x16072_186"
"CC043xCC037",52,45,"Influenza","10_14x","8021x16072_52"
"CC043xCC037",88,4,"Mock","11_14xi","8021x16072_88"
"CC043xCC037",97,7,"Influenza","11_14xi","8021x16072_97"
"CC043xCC037",87,4,"Mock","11_14xi","8021x16072_87"
"CC043xCC037",168,10,"Influenza","1_15i","8021x16072_168"
"CC043xCC037",170,10,"Influenza","1_15i","8021x16072_170"
"CC043xCC033",106,15,"Mock","9_15ix","8021x8033_106"
"CC043xCC033",91,4,"Mock","9_15ix","8021x8033_91"
"CC043xCC033",79,7,"Influenza","8_15viii","8021x8033_79"
"CC043xCC033",102,4,"Influenza","9_15ix","8021x8033_102"
"CC043xCC033",97,15,"Influenza","9_15ix","8021x8033_97"
"CC043xCC033",103,15,"Mock","9_15ix","8021x8033_103"
"CC043xCC033",101,4,"Mock","9_15ix","8021x8033_101"
"CC043xCC033",126,45,"Influenza","10_15x","8021x8033_126"
"CC043xCC033",120,15,"Mock","9_15ix","8021x8033_120"
"CC043xCC033",125,45,"Influenza","10_15x","8021x8033_125"
"CC043xCC033",85,7,"Influenza","8_15viii","8021x8033_85"
"CC043xCC033",98,4,"Influenza","9_15ix","8021x8033_98"
"CC043xCC033",78,7,"Influenza","8_15viii","8021x8033_78"
"CC043xCC033",128,45,"Influenza","10_15x","8021x8033_128"
"CC043xCC033",129,45,"Influenza","10_15x","8021x8033_129"
"CC043xCC033",132,7,"Influenza","10_15x","8021x8033_132"
"CC043xCC033",92,15,"Influenza","9_15ix","8021x8033_92"
"CC043xCC033",116,2,"Mock","9_15ix","8021x8033_116"
"CC043xCC033",117,10,"Influenza","9_15ix","8021x8033_117"
"CC043xCC033",133,7,"Influenza","10_15x","8021x8033_133"
"CC043xCC033",111,2,"Influenza","9_15ix","8021x8033_111"
"CC043xCC033",130,7,"Influenza","10_15x","8021x8033_130"
"CC043xCC033",137,7,"Influenza","10_15x","8021x8033_137"
"CC043xCC033",115,2,"Mock","9_15ix","8021x8033_115"
"CC043xCC033",99,4,"Influenza","9_15ix","8021x8033_99"
"CC043xCC033",120,10,"Influenza","9_15ix","8021x8033_120"
"CC043xCC033",114,2,"Influenza","9_15ix","8021x8033_114"
"CC043xCC033",131,7,"Influenza","10_15x","8021x8033_131"
"CC043xCC033",112,2,"Influenza","9_15ix","8021x8033_112"
"CC043xCC033",121,10,"Influenza","9_15ix","8021x8033_121"
"CC043xCC033",119,2,"Mock","9_15ix","8021x8033_119"
"CC043xCC033",84,7,"Influenza","8_15viii","8021x8033_84"
"CC043xCC033",93,15,"Influenza","9_15ix","8021x8033_93"
"CC043xCC033",90,4,"Mock","9_15ix","8021x8033_90"
"CC043xCC033",96,4,"Mock","9_15ix","8021x8033_96"
"CC016xCC061",1,7,"Influenza","4_15iv","8024x8048_1"
"CC016xCC061",2,7,"Influenza","4_15iv","8024x8048_2"
"CC016xCC061",3,7,"Influenza","4_15iv","8024x8048_3"
"CC016xCC061",14,2,"Mock","4_15iv","8024x8048_14"
"CC016xCC061",53,15,"Mock","5_15v","8024x8048_53"
"CC016xCC061",70,10,"Influenza","6_15vi","8024x8048_70"
"CC016xCC061",66,45,"Influenza","6_15vi","8024x8048_66"
"CC016xCC061",18,2,"Influenza","4_15iv","8024x8048_18"
"CC016xCC061",39,15,"Influenza","5_15v","8024x8048_39"
"CC016xCC061",50,4,"Mock","5_15v","8024x8048_50"
"CC016xCC061",60,45,"Influenza","6_15vi","8024x8048_60"
"CC016xCC061",63,10,"Influenza","6_15vi","8024x8048_63"
"CC016xCC061",23,2,"Influenza","4_15iv","8024x8048_23"
"CC016xCC061",52,15,"Mock","5_15v","8024x8048_52"
"CC016xCC061",55,4,"Mock","5_15v","8024x8048_55"
"CC016xCC061",24,2,"Influenza","4_15iv","8024x8048_24"
"CC016xCC061",56,15,"Mock","5_15v","8024x8048_56"
"CC016xCC061",40,4,"Influenza","5_15v","8024x8048_40"
"CC016xCC061",61,45,"Influenza","6_15vi","8024x8048_61"
"CC016xCC061",51,4,"Mock","5_15v","8024x8048_51"
"CC016xCC061",46,4,"Influenza","5_15v","8024x8048_46"
"CC016xCC061",45,4,"Influenza","5_15v","8024x8048_45"
"CC016xCC061",8,2,"Mock","4_15iv","8024x8048_8"
"CC016xCC061",44,15,"Influenza","5_15v","8024x8048_44"
"CC016xCC061",62,10,"Influenza","6_15vi","8024x8048_62"
"CC016xCC061",38,15,"Influenza","5_15v","8024x8048_38"
"CC016xCC061",9,2,"Influenza","4_15iv","8024x8048_9"
"CC016xCC061",7,2,"Mock","4_15iv","8024x8048_7"
"CC016xCC061",47,4,"Influenza","5_15v","8024x8048_47"
"CC016xCC038",97,4,"Mock","8_14viii","8024x8049_97"
"CC016xCC038",118,4,"Influenza","8_14viii","8024x8049_118"
"CC016xCC038",98,4,"Mock","8_14viii","8024x8049_98"
"CC016xCC038",99,4,"Mock","8_14viii","8024x8049_99"
"CC016xCC038",35,2,"Mock","4_14iv","8024x8049_35"
"CC016xCC038",117,15,"Mock","8_14viii","8024x8049_117"
"CC016xCC038",107,15,"Influenza","8_14viii","8024x8049_107"
"CC016xCC038",104,45,"Influenza","8_14viii","8024x8049_104"
"CC016xCC038",46,7,"Influenza","4_14iv","8024x8049_46"
"CC016xCC038",47,7,"Influenza","4_14iv","8024x8049_47"
"CC016xCC038",116,4,"Influenza","8_14viii","8024x8049_116"
"CC016xCC038",36,2,"Mock","4_14iv","8024x8049_36"
"CC016xCC038",40,2,"Influenza","4_14iv","8024x8049_40"
"CC016xCC038",109,10,"Influenza","8_14viii","8024x8049_109"
"CC016xCC038",44,2,"Mock","4_14iv","8024x8049_44"
"CC016xCC038",43,7,"Influenza","4_14iv","8024x8049_43"
"CC016xCC038",41,2,"Influenza","4_14iv","8024x8049_41"
"CC016xCC038",106,15,"Influenza","8_14viii","8024x8049_106"
"CC016xCC038",93,10,"Influenza","8_14viii","8024x8049_93"
"CC016xCC038",90,15,"Mock","8_14viii","8024x8049_90"
"CC016xCC038",108,15,"Influenza","8_14viii","8024x8049_108"
"CC016xCC038",42,2,"Influenza","4_14iv","8024x8049_42"
"CC016xCC038",119,4,"Influenza","8_14viii","8024x8049_119"
"CC016xCC038",91,15,"Mock","8_14viii","8024x8049_91"
"CC016xCC038",129,45,"Influenza","8_14viii","8024x8049_129"
"CC016xCC038",105,45,"Influenza","8_14viii","8024x8049_105"
"CC016xCC038",128,45,"Influenza","8_14viii","8024x8049_128"
"CC016xCC038",92,10,"Influenza","8_14viii","8024x8049_92"
"CC016xCC038",127,45,"Influenza","8_14viii","8024x8049_127"
"CC016xCC038",126,45,"Influenza","8_14viii","8024x8049_126"
"CC026xCC034",15,4,"Mock","2_14ii","8026x5080_15"
"CC026xCC034",9,2,"Influenza","1_14i","8026x5080_9"
"CC026xCC034",1,10,"Influenza","2_14ii","8026x5080_1"
"CC026xCC034",16,4,"Mock","2_14ii","8026x5080_16"
"CC026xCC034",10,7,"Influenza","1_14i","8026x5080_10"
"CC026xCC034",11,7,"Influenza","1_14i","8026x5080_11"
"CC026xCC034",14,4,"Mock","2_14ii","8026x5080_14"
"CC026xCC034",7,7,"Influenza","1_14i","8026x5080_7"
"CC026xCC034",34,45,"Influenza","1_14i","8026x5080_34"
"CC026xCC034",52,15,"Influenza","2_14ii","8026x5080_52"
"CC026xCC034",22,4,"Influenza","2_14ii","8026x5080_22"
"CC026xCC034",33,45,"Influenza","1_14i","8026x5080_33"
"CC026xCC034",53,15,"Influenza","2_14ii","8026x5080_53"
"CC026xCC034",6,2,"Influenza","1_14i","8026x5080_6"
"CC026xCC034",17,4,"Influenza","2_14ii","8026x5080_17"
"CC026xCC034",50,15,"Mock","2_14ii","8026x5080_50"
"CC026xCC034",20,10,"Influenza","2_14ii","8026x5080_20"
"CC026xCC034",28,45,"Influenza","1_14i","8026x5080_28"
"CC026xCC034",12,2,"Mock","1_14i","8026x5080_12"
"CC026xCC034",19,10,"Influenza","2_14ii","8026x5080_19"
"CC026xCC034",48,15,"Mock","2_14ii","8026x5080_48"
"CC026xCC034",26,2,"Mock","1_14i","8026x5080_26"
"CC026xCC034",49,15,"Influenza","2_14ii","8026x5080_49"
"CC026xCC034",2,10,"Influenza","2_14ii","8026x5080_2"
"CC026xCC034",8,2,"Influenza","1_14i","8026x5080_8"
"CC026xCC034",24,4,"Influenza","2_14ii","8026x5080_24"
"CC026xCC034",27,2,"Mock","1_14i","8026x5080_27"
"CC026xCC034",23,4,"Influenza","2_14ii","8026x5080_23"
"CC026xCC034",29,45,"Influenza","1_14i","8026x5080_29"
"CC026xCC034",41,15,"Mock","2_14ii","8026x5080_41"
"CC026xNA",52,15,"Mock","1_13i","8026x8042_52"
"CC026xNA",50,15,"Mock","1_13i","8026x8042_50"
"CC026xNA",36,2,"Mock","1_13i","8026x8042_36"
"CC026xNA",39,2,"Mock","1_13i","8026x8042_39"
"CC026xNA",35,15,"Influenza","1_13i","8026x8042_35"
"CC026xNA",51,15,"Mock","1_13i","8026x8042_51"
"CC026xNA",47,15,"Influenza","1_13i","8026x8042_47"
"CC026xNA",61,2,"Influenza","1_13i","8026x8042_61"
"CC026xNA",38,15,"Influenza","1_13i","8026x8042_38"
"CC026xNA",60,15,"Influenza","1_13i","8026x8042_60"
"CC026xNA",8,45,"Influenza","11_12ii","8026x8042_8"
"CC026xNA",6,45,"Influenza","11_12ii","8026x8042_6"
"CC026xNA",40,2,"Influenza","1_13i","8026x8042_40"
"CC026xNA",48,2,"Mock","1_13i","8026x8042_48"
"CC026xNA",7,45,"Influenza","11_12ii","8026x8042_7"
"CC026xNA",49,2,"Influenza","1_13i","8026x8042_49"
"CC026xNA",37,2,"Influenza","1_13i","8026x8042_37"
"CC027xCC036",57,10,"Influenza","2_16ii","8027x477_57"
"CC027xCC036",42,15,"Influenza","2_16ii","8027x477_42"
"CC027xCC036",28,2,"Influenza","2_16ii","8027x477_28"
"CC027xCC036",41,4,"Mock","2_16ii","8027x477_41"
"CC027xCC036",59,7,"Influenza","2_16ii","8027x477_59"
"CC027xCC036",33,4,"Mock","2_16ii","8027x477_33"
"CC027xCC036",58,4,"Influenza","2_16ii","8027x477_58"
"CC027xCC036",39,2,"Influenza","2_16ii","8027x477_39"
"CC027xCC036",55,4,"Influenza","2_16ii","8027x477_55"
"CC027xCC036",30,2,"Mock","2_16ii","8027x477_30"
"CC027xCC036",115,45,"Influenza","3_16iii","8027x477_115"
"CC027xCC036",31,2,"Mock","2_16ii","8027x477_31"
"CC027xCC036",65,7,"Influenza","2_16ii","8027x477_65"
"CC027xCC036",111,45,"Influenza","3_16iii","8027x477_111"
"CC027xCC036",34,15,"Influenza","2_16ii","8027x477_34"
"CC027xCC036",35,15,"Influenza","2_16ii","8027x477_35"
"CC027xCC036",72,15,"Mock","2_16ii","8027x477_72"
"CC027xCC036",110,45,"Influenza","3_16iii","8027x477_110"
"CC027xCC036",29,2,"Influenza","2_16ii","8027x477_29"
"CC027xCC036",49,4,"Influenza","2_16ii","8027x477_49"
"CC027xCC036",67,4,"Influenza","2_16ii","8027x477_67"
"CC027xCC036",68,7,"Influenza","2_16ii","8027x477_68"
"CC027xCC036",48,10,"Influenza","2_16ii","8027x477_48"
"CC027xCC036",79,15,"Mock","2_16ii","8027x477_79"
"CC027xCC036",54,10,"Influenza","2_16ii","8027x477_54"
"CC027xCC036",40,2,"Mock","2_16ii","8027x477_40"
"CC027xCC036",73,15,"Mock","2_16ii","8027x477_73"
"CC027xCC036",32,4,"Mock","2_16ii","8027x477_32"
"CC027xCC045",139,45,"Influenza","7_15vii","8027x8045_139"
"CC027xCC045",16,2,"Influenza","3_15iii","8027x8045_16"
"CC027xCC045",65,7,"Influenza","4_15iv","8027x8045_65"
"CC027xCC045",20,2,"Influenza","3_15iii","8027x8045_20"
"CC027xCC045",68,7,"Influenza","4_15iv","8027x8045_68"
"CC027xCC045",33,2,"Influenza","3_15iii","8027x8045_33"
"CC027xCC045",90,10,"Influenza","5_15v","8027x8045_90"
"CC027xCC045",105,15,"Influenza","5_15v","8027x8045_105"
"CC027xCC045",141,45,"Influenza","7_15vii","8027x8045_141"
"CC027xCC045",24,2,"Influenza","3_15iii","8027x8045_24"
"CC027xCC045",109,15,"Influenza","5_15v","8027x8045_109"
"CC027xCC045",21,2,"Mock","3_15iii","8027x8045_21"
"CC027xCC045",64,7,"Influenza","4_15iv","8027x8045_64"
"CC027xCC045",91,10,"Influenza","5_15v","8027x8045_91"
"CC027xCC045",138,45,"Influenza","7_15vii","8027x8045_138"
"CC027xCC045",28,4,"Mock","3_15iii","8027x8045_28"
"CC027xCC045",30,4,"Mock","3_15iii","8027x8045_30"
"CC027xCC045",114,15,"Mock","5_15v","8027x8045_114"
"CC027xCC045",25,2,"Mock","3_15iii","8027x8045_25"
"CC027xCC045",29,4,"Mock","3_15iii","8027x8045_29"
"CC027xCC045",27,2,"Mock","3_15iii","8027x8045_27"
"CC027xCC045",35,4,"Influenza","3_15iii","8027x8045_35"
"CC027xCC045",113,15,"Mock","5_15v","8027x8045_113"
"CC027xCC045",98,10,"Influenza","5_15v","8027x8045_98"
"CC027xCC045",97,10,"Influenza","5_15v","8027x8045_97"
"CC027xCC045",115,15,"Mock","5_15v","8027x8045_115"
"CC027xCC045",36,4,"Influenza","3_15iii","8027x8045_36"
"CC027xCC045",99,10,"Influenza","5_15v","8027x8045_99"
"CC027xCC045",104,15,"Influenza","5_15v","8027x8045_104"
"CC027xCC045",37,4,"Influenza","3_15iii","8027x8045_37"
"CC027xCC045",38,4,"Influenza","3_15iii","8027x8045_38"
"CC033xCC068",49,45,"Influenza","9_15ix","8033x16768_49"
"CC033xCC068",11,15,"Influenza","8_15viii","8033x16768_11"
"CC033xCC068",36,15,"Mock","8_15viii","8033x16768_36"
"CC033xCC068",40,2,"Mock","8_15viii","8033x16768_40"
"CC033xCC068",4,10,"Influenza","8_15viii","8033x16768_4"
"CC033xCC068",109,7,"Influenza","9_15ix","8033x16768_109"
"CC033xCC068",21,7,"Influenza","8_15viii","8033x16768_21"
"CC033xCC068",15,4,"Mock","8_15viii","8033x16768_15"
"CC033xCC068",33,2,"Influenza","8_15viii","8033x16768_33"
"CC033xCC068",7,7,"Influenza","8_15viii","8033x16768_7"
"CC033xCC068",9,10,"Influenza","8_15viii","8033x16768_9"
"CC033xCC068",14,10,"Influenza","8_15viii","8033x16768_14"
"CC033xCC068",12,7,"Influenza","8_15viii","8033x16768_12"
"CC033xCC068",51,45,"Influenza","9_15ix","8033x16768_51"
"CC033xCC068",5,4,"Mock","8_15viii","8033x16768_5"
"CC033xCC068",10,4,"Mock","8_15viii","8033x16768_10"
"CC033xCC068",119,7,"Influenza","9_15ix","8033x16768_119"
"CC033xCC068",16,15,"Influenza","8_15viii","8033x16768_16"
"CC033xCC068",20,7,"Influenza","8_15viii","8033x16768_20"
"CC033xCC068",37,2,"Influenza","8_15viii","8033x16768_37"
"CC033xCC068",34,2,"Mock","8_15viii","8033x16768_34"
"CC033xCC068",6,15,"Influenza","8_15viii","8033x16768_6"
"CC033xCC068",32,15,"Mock","8_15viii","8033x16768_32"
"CC033xCC068",41,4,"Influenza","8_15viii","8033x16768_41"
"CC033xCC068",118,7,"Influenza","9_15ix","8033x16768_118"
"CC033xCC068",38,2,"Influenza","8_15viii","8033x16768_38"
"CC033xCC068",50,45,"Influenza","9_15ix","8033x16768_50"
"CC033xCC068",110,7,"Influenza","9_15ix","8033x16768_110"
"CC033xCC068",31,15,"Mock","8_15viii","8033x16768_31"
"CC033xCC068",48,4,"Influenza","8_15viii","8033x16768_48"
"CC033xCC068",39,2,"Mock","8_15viii","8033x16768_39"
"CC033xCC068",127,7,"Influenza","9_15ix","8033x16768_127"
"CC033xCC068",35,4,"Influenza","8_15viii","8033x16768_35"
"CC033xCC046",76,4,"Mock","12_14_xii","8033x5346_76"
"CC033xCC046",149,15,"Mock","5_15v","8033x5346_149"
"CC033xCC046",151,15,"Mock","5_15v","8033x5346_151"
"CC033xCC046",152,15,"Mock","5_15v","8033x5346_152"
"CC033xCC046",72,4,"Influenza","12_14_xii","8033x5346_72"
"CC033xCC046",77,4,"Influenza","12_14_xii","8033x5346_77"
"CC033xCC046",118,10,"Influenza","3_15iii","8033x5346_118"
"CC033xCC046",148,15,"Mock","5_15v","8033x5346_148"
"CC033xCC046",56,7,"Influenza","11_14xi","8033x5346_56"
"CC033xCC046",50,7,"Influenza","11_14xi","8033x5346_50"
"CC033xCC046",124,10,"Influenza","3_15iii","8033x5346_124"
"CC033xCC046",179,7,"Influenza","7_15vii","8033x5346_179"
"CC033xCC046",180,7,"Influenza","7_15vii","8033x5346_180"
"CC033xCC046",42,2,"Influenza","10_14x","8033x5346_42"
"CC033xCC046",142,15,"Influenza","4_15iv","8033x5346_142"
"CC033xCC046",144,15,"Influenza","4_15iv","8033x5346_144"
"CC033xCC046",181,7,"Influenza","7_15vii","8033x5346_181"
"CC033xCC046",64,4,"Mock","12_14_xii","8033x5346_64"
"CC033xCC046",145,15,"Influenza","4_15iv","8033x5346_145"
"CC033xCC046",141,15,"Influenza","4_15iv","8033x5346_141"
"CC033xCC046",55,7,"Influenza","11_14xi","8033x5346_55"
"CC033xCC046",49,7,"Influenza","11_14xi","8033x5346_49"
"CC033xCC046",183,7,"Influenza","7_15vii","8033x5346_183"
"CC033xCC046",78,4,"Influenza","12_14_xii","8033x5346_78"
"CC033xCC046",37,2,"Mock","10_14x","8033x5346_37"
"CC033xCC046",38,45,"Influenza","10_14x","8033x5346_38"
"CC033xCC046",28,2,"Mock","10_14x","8033x5346_28"
"CC033xCC046",29,45,"Influenza","10_14x","8033x5346_29"
"CC033xCC046",39,2,"Influenza","10_14x","8033x5346_39"
"CC033xCC046",35,2,"Influenza","10_14x","8033x5346_35"
"CC033xCC046",34,45,"Influenza","10_14x","8033x5346_34"
"CC033xCC046",73,4,"Influenza","12_14_xii","8033x5346_73"
"CC033xCC046",65,4,"Mock","12_14_xii","8033x5346_65"
"CC033xCC046",33,2,"Mock","10_14x","8033x5346_33"
"CC033xCC046",127,10,"Influenza","3_15iii","8033x5346_127"
"CC033xCC046",36,2,"Influenza","10_14x","8033x5346_36"
"CC030xCC023",11,2,"Influenza","4_15iv","8034x8043_11"
"CC030xCC023",18,2,"Influenza","4_15iv","8034x8043_18"
"CC030xCC023",25,2,"Influenza","4_15iv","8034x8043_25"
"CC030xCC023",101,15,"Mock","6_15vi","8034x8043_101"
"CC030xCC023",47,10,"Influenza","4_15iv","8034x8043_47"
"CC030xCC023",98,2,"Influenza","6_15vi","8034x8043_98"
"CC030xCC023",90,2,"Influenza","6_15vi","8034x8043_90"
"CC030xCC023",122,7,"Influenza","7_15vii","8034x8043_122"
"CC030xCC023",6,4,"Influenza","4_15iv","8034x8043_6"
"CC030xCC023",119,7,"Influenza","7_15vii","8034x8043_119"
"CC030xCC023",32,7,"Influenza","4_15iv","8034x8043_32"
"CC030xCC023",120,7,"Influenza","7_15vii","8034x8043_120"
"CC030xCC023",121,7,"Influenza","7_15vii","8034x8043_121"
"CC030xCC023",99,2,"Influenza","6_15vi","8034x8043_99"
"CC030xCC023",12,7,"Influenza","4_15iv","8034x8043_12"
"CC030xCC023",4,4,"Influenza","4_15iv","8034x8043_4"
"CC030xCC023",103,15,"Mock","6_15vi","8034x8043_103"
"CC030xCC023",123,45,"Influenza","7_15vii","8034x8043_123"
"CC030xCC023",35,4,"Mock","4_15iv","8034x8043_35"
"CC030xCC023",89,45,"Influenza","6_15vi","8034x8043_89"
"CC030xCC023",108,2,"Mock","6_15vi","8034x8043_108"
"CC030xCC023",124,45,"Influenza","7_15vii","8034x8043_124"
"CC030xCC023",102,2,"Mock","6_15vi","8034x8043_102"
"CC030xCC023",38,7,"Influenza","4_15iv","8034x8043_38"
"CC030xCC023",36,10,"Influenza","4_15iv","8034x8043_36"
"CC030xCC023",5,4,"Influenza","4_15iv","8034x8043_5"
"CC030xCC023",34,4,"Mock","4_15iv","8034x8043_34"
"CC030xCC023",96,45,"Influenza","6_15vi","8034x8043_96"
"CC030xCC023",97,45,"Influenza","6_15vi","8034x8043_97"
"CC030xCC023",40,4,"Mock","4_15iv","8034x8043_40"
"CC030xCC023",106,15,"Mock","6_15vi","8034x8043_106"
"CC030xCC023",125,45,"Influenza","7_15vii","8034x8043_125"
"CC030xCC023",107,15,"Influenza","6_15vi","8034x8043_107"
"CC030xCC023",105,15,"Influenza","6_15vi","8034x8043_105"
"CC030xCC023",109,2,"Mock","6_15vi","8034x8043_109"
"CC030xCC023",1,4,"Influenza","4_15iv","8034x8043_1"
"CC030xCC023",46,10,"Influenza","4_15iv","8034x8043_46"
"CC030xCC023",129,45,"Influenza","7_15vii","8034x8043_129"
"CC030xCC023",104,15,"Influenza","6_15vi","8034x8043_104"
"CC030xCC061",78,10,"Influenza","2_14ii","8034x8048_78"
"CC030xCC061",63,2,"Influenza","1_14i","8034x8048_63"
"CC030xCC061",77,10,"Influenza","2_14ii","8034x8048_77"
"CC030xCC061",162,4,"Mock","3_14iii","8034x8048_162"
"CC030xCC061",113,4,"Influenza","3_14iii","8034x8048_113"
"CC030xCC061",64,2,"Influenza","1_14i","8034x8048_64"
"CC030xCC061",163,4,"Mock","3_14iii","8034x8048_163"
"CC030xCC061",111,4,"Influenza","3_14iii","8034x8048_111"
"CC030xCC061",165,15,"Influenza","3_14iii","8034x8048_165"
"CC030xCC061",145,45,"Influenza","3_14iii","8034x8048_145"
"CC030xCC061",83,7,"Influenza","2_14ii","8034x8048_83"
"CC030xCC061",148,45,"Influenza","3_14iii","8034x8048_148"
"CC030xCC061",82,7,"Influenza","2_14ii","8034x8048_82"
"CC030xCC061",164,4,"Mock","3_14iii","8034x8048_164"
"CC030xCC061",84,7,"Influenza","2_14ii","8034x8048_84"
"CC030xCC061",53,2,"Influenza","1_14i","8034x8048_53"
"CC030xCC061",57,2,"Mock","1_14i","8034x8048_57"
"CC030xCC061",147,45,"Influenza","3_14iii","8034x8048_147"
"CC030xCC061",75,10,"Influenza","2_14ii","8034x8048_75"
"CC030xCC061",146,45,"Influenza","3_14iii","8034x8048_146"
"CC030xCC061",58,2,"Mock","1_14i","8034x8048_58"
"CC030xCC061",87,7,"Influenza","2_14ii","8034x8048_87"
"CC030xCC061",156,15,"Influenza","3_14iii","8034x8048_156"
"CC030xCC061",52,2,"Mock","1_14i","8034x8048_52"
"CC030xCC061",155,15,"Influenza","3_14iii","8034x8048_155"
"CC030xCC061",54,2,"Influenza","1_14i","8034x8048_54"
"CC030xCC061",150,15,"Mock","3_14iii","8034x8048_150"
"CC030xCC061",112,4,"Influenza","3_14iii","8034x8048_112"
"CC030xCC061",151,15,"Mock","3_14iii","8034x8048_151"
"CC030xCC061",157,15,"Mock","3_14iii","8034x8048_157"
"CC008xNA",78,2,"Mock","6_16vi","8036x15489_78"
"CC008xNA",77,2,"Mock","6_16vi","8036x15489_77"
"CC008xNA",87,45,"Influenza","6_16vi","8036x15489_87"
"CC008xNA",84,2,"Influenza","6_16vi","8036x15489_84"
"CC008xNA",83,2,"Influenza","6_16vi","8036x15489_83"
"CC008xNA",28,4,"Mock","3_16iii","8036x15489_28"
"CC008xNA",86,45,"Influenza","6_16vi","8036x15489_86"
"CC008xNA",15,7,"Influenza","3_16iii","8036x15489_15"
"CC008xNA",27,10,"Influenza","3_16iii","8036x15489_27"
"CC008xNA",81,2,"Mock","6_16vi","8036x15489_81"
"CC008xNA",7,15,"Influenza","3_16iii","8036x15489_7"
"CC008xNA",82,2,"Influenza","6_16vi","8036x15489_82"
"CC008xNA",6,7,"Influenza","3_16iii","8036x15489_6"
"CC008xNA",90,45,"Influenza","6_16vi","8036x15489_90"
"CC008xNA",20,10,"Influenza","3_16iii","8036x15489_20"
