"RIX","ID","day","dam","sire","isotype","antigen_virus","antigen","assay_date","virus","cohort","RIX_ID","AUC"
"CC075xCC021","86","10","3260","1566","IgM","Influenza","HA","2016_11_25","Influenza","12_15xii","3260x1566_86",0.764684794260789
"CC075xCC021","86","10","3260","1566","IgG2ac","Influenza","HA","2016_11_25","Influenza","12_15xii","3260x1566_86",4.03766522009865
"CC075xCC021","87","10","3260","1566","IgG2b","Influenza","HA","2016_11_25","Influenza","12_15xii","3260x1566_87",2.18813702064472
"CC075xCC021","87","10","3260","1566","TotalG","Influenza","HA","2016_11_25","Influenza","12_15xii","3260x1566_87",5.51318476644777
"CC075xCC021","87","10","3260","1566","IgG3","Influenza","HA","2016_11_25","Influenza","12_15xii","3260x1566_87",3.41173718873067
"CC075xCC021","87","10","3260","1566","IgG2ac","Influenza","HA","2016_11_25","Influenza","12_15xii","3260x1566_87",3.91738090198073
"CC075xCC021","87","10","3260","1566","IgM","Influenza","HA","2016_11_25","Influenza","12_15xii","3260x1566_87",1.80217034460639
"CC075xCC021","87","10","3260","1566","IgG1","Influenza","HA","2016_11_25","Influenza","12_15xii","3260x1566_87",0.75027964163808
"CC075xCC021","88","45","3260","1566","IgM","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_88",0.0572547745803053
"CC075xCC021","88","45","3260","1566","TotalG","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_88",9.30018409440594
"CC075xCC021","88","45","3260","1566","IgG3","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_88",2.55088535444663
"CC075xCC021","88","45","3260","1566","IgG2ac","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_88",7.90678893897173
"CC075xCC021","88","45","3260","1566","TotalG","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_88",8.70400772923601
"CC075xCC021","88","45","3260","1566","IgG2b","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_88",4.74082203891945
"CC075xCC021","88","45","3260","1566","IgG2b","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_88",5.51670431279689
"CC075xCC021","88","45","3260","1566","IgG3","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_88",3.56169809603244
"CC075xCC021","88","45","3260","1566","IgM","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_88",0.0552352282311925
"CC075xCC021","88","45","3260","1566","IgG1","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_88",3.56670677695028
"CC075xCC021","88","45","3260","1566","IgG2ac","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_88",7.33200484486775
"CC075xCC021","88","45","3260","1566","IgG1","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_88",3.55371299371473
"CC075xCC021","89","45","3260","1566","TotalG","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_89",7.81314522572166
"CC075xCC021","89","45","3260","1566","IgG2ac","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_89",6.34352128283464
"CC075xCC021","89","45","3260","1566","IgM","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_89",0.0500195463491129
"CC075xCC021","89","45","3260","1566","TotalG","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_89",8.16478249819334
"CC075xCC021","89","45","3260","1566","IgG3","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_89",2.72935847126335
"CC075xCC021","89","45","3260","1566","IgM","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_89",0.0352581069764728
"CC075xCC021","89","45","3260","1566","IgG1","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_89",4.01355082637225
"CC075xCC021","89","45","3260","1566","IgG3","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_89",2.03892822756891
"CC075xCC021","89","45","3260","1566","IgG2ac","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_89",7.11557014870742
"CC075xCC021","89","45","3260","1566","IgG2b","Influenza","HA","2016_12_09","Influenza","12_15xii","3260x1566_89",3.77221453399933
"CC075xCC021","89","45","3260","1566","IgG2b","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_89",4.29397241696186
"CC075xCC021","89","45","3260","1566","IgG1","Influenza","HA","2016_12_23","Influenza","12_15xii","3260x1566_89",3.9140410531977
"CC075xCC035","1","10","3260","5035","IgM","Influenza","HA","2016_01_13","Influenza","6_15vi","3260x5035_1",0.150816746023811
"CC075xCC035","1","10","3260","5035","TotalG","Influenza","HA","2016_01_13","Influenza","6_15vi","3260x5035_1",1.8905335201626
"CC075xCC035","1","10","3260","5035","IgG2b","Influenza","HA","2016_01_13","Influenza","6_15vi","3260x5035_1",0.644571072576226
"CC075xCC035","1","10","3260","5035","IgG1","Influenza","HA","2016_01_13","Influenza","6_15vi","3260x5035_1",0.109790758896309
"CC075xCC035","1","10","3260","5035","IgG2ac","Influenza","HA","2016_01_13","Influenza","6_15vi","3260x5035_1",0.90824388133602
"CC075xCC035","1","10","3260","5035","IgG3","Influenza","HA","2016_01_13","Influenza","6_15vi","3260x5035_1",0.257385158245707
"CC075xCC035","2","10","3260","5035","IgG2ac","Influenza","HA","2015_11_16","Influenza","6_15vi","3260x5035_2",5.13639067515529
"CC075xCC035","2","10","3260","5035","IgM","Influenza","HA","2015_11_16","Influenza","6_15vi","3260x5035_2",2.67522453118783
"CC075xCC035","2","10","3260","5035","IgG1","Influenza","HA","2015_11_16","Influenza","6_15vi","3260x5035_2",0.15136583591054
"CC075xCC035","2","10","3260","5035","TotalG","Influenza","HA","2015_11_16","Influenza","6_15vi","3260x5035_2",6.1851814340516
"CC075xCC035","2","10","3260","5035","IgG2b","Influenza","HA","2015_11_16","Influenza","6_15vi","3260x5035_2",2.29942733151313
"CC075xCC035","2","10","3260","5035","IgG3","Influenza","HA","2015_11_16","Influenza","6_15vi","3260x5035_2",3.4636554469241
"CC075xCC035","22","15","3260","5035","IgG1","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_22",0.893708121033961
"CC075xCC035","22","15","3260","5035","IgG3","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_22",1.40116768425206
"CC075xCC035","22","15","3260","5035","IgG2ac","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_22",6.34217166087705
"CC075xCC035","22","15","3260","5035","IgM","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_22",0.147418034179489
"CC075xCC035","22","15","3260","5035","IgG2b","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_22",4.33205415876842
"CC075xCC035","22","15","3260","5035","TotalG","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_22",7.5995930274527
"CC075xCC035","29","45","3260","5035","IgG3","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_29",0.701515317897163
"CC075xCC035","29","45","3260","5035","IgG1","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_29",0.616973116816715
"CC075xCC035","29","45","3260","5035","TotalG","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_29",7.96909946823109
"CC075xCC035","29","45","3260","5035","IgG2ac","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_29",6.92614211733943
"CC075xCC035","29","45","3260","5035","IgG2b","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_29",4.61799529570714
"CC075xCC035","29","45","3260","5035","IgM","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_29",0.185166367981405
"CC075xCC035","43","45","3260","5035","IgG2ac","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_43",6.67185135844313
"CC075xCC035","43","45","3260","5035","IgM","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_43",1.00639003092647
"CC075xCC035","43","45","3260","5035","IgG1","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_43",1.28207972568105
"CC075xCC035","43","45","3260","5035","IgG3","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_43",2.60215989939
"CC075xCC035","43","45","3260","5035","IgG2b","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_43",6.53909969224504
"CC075xCC035","43","45","3260","5035","TotalG","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_43",8.37163212015093
"CC075xCC035","5","15","3260","5035","IgM","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_5",0.127623942887012
"CC075xCC035","5","15","3260","5035","IgG1","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_5",0.47721834223641
"CC075xCC035","5","15","3260","5035","IgG3","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_5",1.0904915430961
"CC075xCC035","5","15","3260","5035","TotalG","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_5",7.73682825568388
"CC075xCC035","5","15","3260","5035","IgG2ac","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_5",6.62013567656104
"CC075xCC035","5","15","3260","5035","IgG2b","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_5",5.26570764519306
"CC075xCC035","52","45","3260","5035","IgG2b","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_52",6.54152128283465
"CC075xCC035","52","45","3260","5035","IgG1","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_52",0.848358499076367
"CC075xCC035","52","45","3260","5035","IgG2ac","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_52",6.89915522291016
"CC075xCC035","52","45","3260","5035","IgG3","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_52",0.348408036990987
"CC075xCC035","52","45","3260","5035","TotalG","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_52",8.47487068077829
"CC075xCC035","52","45","3260","5035","IgM","Influenza","HA","2015_12_28","Influenza","6_15vi","3260x5035_52",0.362695687505075
"CC001xCC055","101","7","13140","16680","IgG2ac","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_101",0.0950684122218952
"CC001xCC055","101","7","13140","16680","IgG3","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_101",0.0435979557595103
"CC001xCC055","101","7","13140","16680","IgM","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_101",0.537269868463521
"CC001xCC055","101","7","13140","16680","IgG2b","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_101",0.0394966676038326
"CC001xCC055","101","7","13140","16680","TotalG","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_101",0.161002884368276
"CC001xCC055","101","7","13140","16680","IgG1","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_101",0.012794091292477
"CC001xCC055","102","7","13140","16680","IgG3","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_102",0.0385979557595104
"CC001xCC055","102","7","13140","16680","IgG2ac","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_102",0.19859106695323
"CC001xCC055","102","7","13140","16680","IgG2b","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_102",0.0339737888585523
"CC001xCC055","102","7","13140","16680","TotalG","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_102",0.282296751646805
"CC001xCC055","102","7","13140","16680","IgM","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_102",0.844341165053693
"CC001xCC055","102","7","13140","16680","IgG1","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_102",0.0276437132500711
"CC001xCC055","107","7","13140","16680","IgG1","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_107",0.0120326519198368
"CC001xCC055","107","7","13140","16680","IgG2b","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_107",0.0427221226604685
"CC001xCC055","107","7","13140","16680","IgG3","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_107",0.0508920470519874
"CC001xCC055","107","7","13140","16680","IgM","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_107",0.984909353261642
"CC001xCC055","107","7","13140","16680","IgG2ac","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_107",0.356953346453655
"CC001xCC055","107","7","13140","16680","TotalG","Influenza","HA","2017_07_13","Influenza","8_14viii","13140x16680_107",0.459985774359547
"CC001xCC074","176","7","13140","3015","IgG3","Influenza","HA","2013_12_05","Influenza","4_13iv","13140x3015_176",0.0102254550566359
"CC001xCC074","176","7","13140","3015","IgG1","Influenza","HA","2013_12_05","Influenza","4_13iv","13140x3015_176",0.00121568188207949
"CC001xCC074","176","7","13140","3015","IgG2b","Influenza","HA","2013_12_05","Influenza","4_13iv","13140x3015_176",0.0423920470519874
"CC001xCC074","176","7","13140","3015","IgM","Influenza","HA","2013_12_05","Influenza","4_13iv","13140x3015_176",0.0738984878303766
"CC001xCC074","176","7","13140","3015","IgG2ac","Influenza","HA","2013_12_05","Influenza","4_13iv","13140x3015_176",0.0671272752831802
"CC001xCC074","177","7","13140","3015","IgM","Influenza","HA","2013_11_26","Influenza","4_13iv","13140x3015_177",0.0145424250943933
"CC001xCC074","177","7","13140","3015","IgG3","Influenza","HA","2013_11_26","Influenza","4_13iv","13140x3015_177",0.0103169700377573
"CC001xCC074","177","7","13140","3015","TotalG","Influenza","HA","2013_11_26","Influenza","4_13iv","13140x3015_177",0.077944245320937
"CC001xCC074","177","7","13140","3015","IgG1","Influenza","HA","2013_11_26","Influenza","4_13iv","13140x3015_177",0.00683984878303766
"CC001xCC074","177","7","13140","3015","IgG2ac","Influenza","HA","2013_11_26","Influenza","4_13iv","13140x3015_177",0.00312416690095814
"CC001xCC074","177","7","13140","3015","IgG2ac","Influenza","HA","2013_11_26","Influenza","4_13iv","13140x3015_177",0.0292352282311925
"CC002xCC011","23","7","15156","3252","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","15156x3252_23",0.0510619714435063
"CC002xCC011","23","7","15156","3252","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","15156x3252_23",0.0501077289340669
"CC002xCC011","37","7","15156","3252","IgG2b","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_37",0.0775128815567782
"CC002xCC011","37","7","15156","3252","IgG2ac","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_37",0.171875385071151
"CC002xCC011","37","7","15156","3252","IgG3","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_37",0.0227123494859121
"CC002xCC011","37","7","15156","3252","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","15156x3252_37",0.118826519198368
"CC002xCC011","37","7","15156","3252","IgM","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_37",0.0645717446180624
"CC002xCC011","37","7","15156","3252","IgG3","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_37",0.0204737888585522
"CC002xCC011","37","7","15156","3252","IgG2ac","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_37",0.186577961382506
"CC002xCC011","37","7","15156","3252","IgG2b","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_37",0.0705586390473384
"CC002xCC011","37","7","15156","3252","IgG1","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_37",0.0231568188207948
"CC002xCC011","37","7","15156","3252","IgM","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_37",0.0690259871275017
"CC002xCC011","37","7","15156","3252","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","15156x3252_37",0.422419798478036
"CC002xCC011","37","7","15156","3252","IgG1","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_37",0.0136241669009581
"CC002xCC011","48","7","15156","3252","IgG2b","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_48",0.0270424250943932
"CC002xCC011","48","7","15156","3252","IgM","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_48",0.0400064407783891
"CC002xCC011","48","7","15156","3252","IgG2ac","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_48",0.0299182581934353
"CC002xCC011","48","7","15156","3252","IgG1","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_48",0.0164640156839958
"CC002xCC011","48","7","15156","3252","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","15156x3252_48",0.0394051526227112
"CC002xCC011","48","7","15156","3252","IgG3","Influenza","HA","2014_05_02","Influenza","10_13x","15156x3252_48",0.0581175021086233
"CC002xCC021","124","7","15156","1566","IgG3","Influenza","HA","2013_12_03","Influenza","1_13i","15156x1566_124",0.81586048738886
"CC002xCC021","124","7","15156","1566","IgM","Influenza","HA","2013_12_03","Influenza","1_13i","15156x1566_124",0.259156146778957
"CC002xCC021","124","7","15156","1566","IgG1","Influenza","HA","2013_12_03","Influenza","1_13i","15156x1566_124",0.745619042393225
"CC002xCC021","124","7","15156","1566","IgG2ac","Influenza","HA","2013_12_03","Influenza","1_13i","15156x1566_124",1.15836314774319
"CC002xCC021","125","7","15156","1566","IgG3","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_125",1.10124920204468
"CC002xCC021","125","7","15156","1566","IgG2b","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_125",0.168221898646523
"CC002xCC021","125","7","15156","1566","IgG1","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_125",1.23170322054017
"CC002xCC021","125","7","15156","1566","IgM","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_125",1.05557927765316
"CC002xCC021","125","7","15156","1566","IgG2ac","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_125",1.22348465428982
"CC002xCC021","125","7","15156","1566","TotalG","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_125",2.1756394569851
"CC002xCC021","139","7","15156","1566","IgG1","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_139",0.0161012881556778
"CC002xCC021","139","7","15156","1566","IgG3","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_139",0.0121241669009581
"CC002xCC021","139","7","15156","1566","IgM","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_139",0.0218856062735983
"CC002xCC021","139","7","15156","1566","IgG2b","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_139",0.0141012881556778
"CC002xCC021","139","7","15156","1566","IgG2ac","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_139",0.243029319523669
"CC002xCC021","139","7","15156","1566","TotalG","Influenza","HA","2017_07_13","Influenza","1_13i","15156x1566_139",0.0269640156839958
"CC002xCC021","141","7","15156","1566","IgM","Influenza","HA","2013_12_03","Influenza","1_13i","15156x1566_141",0.143228339424912
"CC002xCC021","141","7","15156","1566","IgG2ac","Influenza","HA","2013_12_03","Influenza","1_13i","15156x1566_141",0.146535536288113
"CC002xCC021","141","7","15156","1566","IgG1","Influenza","HA","2013_12_03","Influenza","1_13i","15156x1566_141",0.0420848501887862
"CC002xCC021","141","7","15156","1566","IgG3","Influenza","HA","2013_12_03","Influenza","1_13i","15156x1566_141",0.1709275833401
"CC003xCC051","100","7","13067","16912","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","13067x16912_100",0.0619573508916609
"CC003xCC051","101","7","13067","16912","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","13067x16912_101",0.568634584304332
"CC003xCC051","101","7","13067","16912","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","13067x16912_101",0.075241669009582
"CC003xCC051","109","7","13067","16912","TotalG","Influenza","HA","2014_01_17","Influenza","10_13x","13067x16912_109",0.147565079825728
"CC003xCC051","109","7","13067","16912","IgG2ac","Influenza","HA","2014_05_02","Influenza","10_13x","13067x16912_109",0.0518462895614267
"CC003xCC051","109","7","13067","16912","IgG3","Influenza","HA","2014_05_02","Influenza","10_13x","13067x16912_109",0.10317947355213
"CC003xCC051","109","7","13067","16912","IgG1","Influenza","HA","2014_05_02","Influenza","10_13x","13067x16912_109",0.00595424250943933
"CC003xCC051","109","7","13067","16912","IgG2b","Influenza","HA","2014_05_02","Influenza","10_13x","13067x16912_109",0.04131363764159
"CC003xCC051","109","7","13067","16912","IgM","Influenza","HA","2014_05_02","Influenza","10_13x","13067x16912_109",0.237097507731619
"CC003xCC062","44","7","13067","5306","IgM","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_44",0.556224334986907
"CC003xCC062","44","7","13067","5306","TotalG","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_44",1.10716768425206
"CC003xCC062","44","7","13067","5306","IgG1","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_44",0.00610128815567781
"CC003xCC062","44","7","13067","5306","IgG3","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_44",0.090806972849255
"CC003xCC062","44","7","13067","5306","IgG2b","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_44",0.199862279500426
"CC003xCC062","44","7","13067","5306","IgG2ac","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_44",0.197368944292761
"CC003xCC062","53","7","13067","5306","TotalG","Influenza","HA","2015_11_16","Influenza","1_15i","13067x5306_53",2.0563946795933
"CC003xCC062","53","7","13067","5306","IgG1","Influenza","HA","2015_11_16","Influenza","1_15i","13067x5306_53",0.0325653038396736
"CC003xCC062","53","7","13067","5306","IgG3","Influenza","HA","2015_11_16","Influenza","1_15i","13067x5306_53",0.253574628986338
"CC003xCC062","53","7","13067","5306","IgG2ac","Influenza","HA","2015_11_16","Influenza","1_15i","13067x5306_53",0.267944021306991
"CC003xCC062","53","7","13067","5306","IgG2b","Influenza","HA","2015_11_16","Influenza","1_15i","13067x5306_53",0.25245046208538
"CC003xCC062","53","7","13067","5306","IgM","Influenza","HA","2015_11_16","Influenza","1_15i","13067x5306_53",1.4409711006912
"CC003xCC062","62","7","13067","5306","TotalG","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_62",0.840262979657244
"CC003xCC062","62","7","13067","5306","IgM","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_62",0.553760319302911
"CC003xCC062","62","7","13067","5306","IgG2b","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_62",0.187012657542832
"CC003xCC062","62","7","13067","5306","IgG2ac","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_62",0.11772523104269
"CC003xCC062","62","7","13067","5306","IgG1","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_62",0.00588560627359833
"CC003xCC062","62","7","13067","5306","IgG3","Influenza","HA","2015_11_09","Influenza","1_15i","13067x5306_62",0.0625946233633429
"CC004xCC011","185","7","16188","3252","IgM","Influenza","HA","2013_12_05","Influenza","5_13v","16188x3252_185",0.275871828661036
"CC004xCC011","185","7","16188","3252","IgG2ac","Influenza","HA","2013_12_05","Influenza","5_13v","16188x3252_185",0.0751141697124559
"CC004xCC011","185","7","16188","3252","TotalG","Influenza","HA","2013_08_16","Influenza","5_13v","16188x3252_185",0.0356861383444642
"CC004xCC011","185","7","16188","3252","TotalG","Influenza","HA","2013_08_16","Influenza","5_13v","16188x3252_185",0.0424475777171045
"CC004xCC011","185","7","16188","3252","IgG3","Influenza","HA","2013_12_05","Influenza","5_13v","16188x3252_185",0.0548265191983679
"CC004xCC011","185","7","16188","3252","TotalG","Influenza","HA","2013_08_16","Influenza","5_13v","16188x3252_185",0.0281077289340668
"CC004xCC011","185","7","16188","3252","IgG2b","Influenza","HA","2013_12_05","Influenza","5_13v","16188x3252_185",0.109097731745565
"CC004xCC011","185","7","16188","3252","IgG1","Influenza","HA","2013_12_05","Influenza","5_13v","16188x3252_185",0.000477121254719663
"CC004xCC011","186","7","16188","3252","IgG3","Influenza","HA","2013_12_05","Influenza","5_13v","16188x3252_186",0.107084626174841
"CC004xCC011","186","7","16188","3252","TotalG","Influenza","HA","2013_08_16","Influenza","5_13v","16188x3252_186",0.115192355108907
"CC004xCC011","186","7","16188","3252","TotalG","Influenza","HA","2013_08_16","Influenza","5_13v","16188x3252_186",0.1629275833401
"CC004xCC011","186","7","16188","3252","IgG2b","Influenza","HA","2013_12_05","Influenza","5_13v","16188x3252_186",0.994324279058911
"CC004xCC011","186","7","16188","3252","IgM","Influenza","HA","2013_12_05","Influenza","5_13v","16188x3252_186",0.155430915736267
"CC004xCC011","186","7","16188","3252","IgG1","Influenza","HA","2013_12_05","Influenza","5_13v","16188x3252_186",0.00729409129247696
"CC004xCC011","186","7","16188","3252","TotalG","Influenza","HA","2013_08_16","Influenza","5_13v","16188x3252_186",0.133774096915472
"CC004xCC011","186","7","16188","3252","IgG2ac","Influenza","HA","2013_12_05","Influenza","5_13v","16188x3252_186",1.05403662854482
"CC004xCC011","187","7","16188","3252","IgM","Influenza","HA","2013_11_26","Influenza","5_13v","16188x3252_187",0.436178577496347
"CC004xCC011","187","7","16188","3252","TotalG","Influenza","HA","2013_08_16","Influenza","5_13v","16188x3252_187",0.029731895835025
"CC004xCC011","187","7","16188","3252","IgG1","Influenza","HA","2013_11_26","Influenza","5_13v","16188x3252_187",0.00972545505663595
"CC004xCC011","187","7","16188","3252","TotalG","Influenza","HA","2013_08_16","Influenza","5_13v","16188x3252_187",0.0255293195236694
"CC004xCC011","187","7","16188","3252","IgG2ac","Influenza","HA","2013_11_26","Influenza","5_13v","16188x3252_187",0.0329509101132717
"CC004xCC011","187","7","16188","3252","IgG2ac","Influenza","HA","2013_11_26","Influenza","5_13v","16188x3252_187",0.0315521982689497
"CC004xCC011","187","7","16188","3252","TotalG","Influenza","HA","2013_11_26","Influenza","5_13v","16188x3252_187",0.263760767330803
"CC004xCC011","187","7","16188","3252","IgG3","Influenza","HA","2013_11_26","Influenza","5_13v","16188x3252_187",0.0138398487830376
"CC004xCC011","187","7","16188","3252","TotalG","Influenza","HA","2013_08_16","Influenza","5_13v","16188x3252_187",0.0522221226604685
"CC004xCC012","112","7","16188","8005","IgG2ac","Influenza","HA","2014_01_04","Influenza","12_13xii","16188x8005_112",0.0988493979436488
"CC004xCC012","112","7","16188","8005","IgM","Influenza","HA","2014_01_04","Influenza","12_13xii","16188x8005_112",0.107780761707807
"CC004xCC012","112","7","16188","8005","IgG1","Influenza","HA","2014_01_04","Influenza","12_13xii","16188x8005_112",0.0616403808539037
"CC004xCC012","112","7","16188","8005","IgG2b","Influenza","HA","2014_01_04","Influenza","12_13xii","16188x8005_112",0.0864082610049329
"CC004xCC012","112","7","16188","8005","IgG3","Influenza","HA","2014_01_04","Influenza","12_13xii","16188x8005_112",0.491962447586375
"CC004xCC012","113","7","16188","8005","IgM","Influenza","HA","2014_01_04","Influenza","12_13xii","16188x8005_113",0.211139932826012
"CC004xCC012","113","7","16188","8005","IgG1","Influenza","HA","2014_01_04","Influenza","12_13xii","16188x8005_113",0.00519280313679916
"CC004xCC012","113","7","16188","8005","IgG3","Influenza","HA","2014_01_04","Influenza","12_13xii","16188x8005_113",0.130502884368276
"CC004xCC012","113","7","16188","8005","IgG2b","Influenza","HA","2014_01_04","Influenza","12_13xii","16188x8005_113",0.854683002149223
"CC004xCC012","113","7","16188","8005","IgG2ac","Influenza","HA","2014_01_04","Influenza","12_13xii","16188x8005_113",0.280995771548049
"CC004xCC012","113","7","16188","8005","TotalG","Influenza","HA","2014_01_17","Influenza","12_13xii","16188x8005_113",1.69338756677307
"CC004xCC012","84","7","16188","8005","IgG2b","Influenza","HA","2013_12_17","Influenza","12_13xii","16188x8005_84",1.89444222919542
"CC004xCC012","84","7","16188","8005","IgG2ac","Influenza","HA","2013_12_17","Influenza","12_13xii","16188x8005_84",1.98048465428982
"CC004xCC012","84","7","16188","8005","IgG3","Influenza","HA","2013_12_17","Influenza","12_13xii","16188x8005_84",1.03671388977052
"CC004xCC012","84","7","16188","8005","IgM","Influenza","HA","2013_12_17","Influenza","12_13xii","16188x8005_84",0.0658560627359831
