"RIX","ID","RIX_ID","day","virus","cohort","isotype","antigen_virus","antigen","assay_date","halfmax","last_positive"
"CC060xCC037","56","3460x16072_56","45","Influenza","2_16ii","IgG2ac","Flu","HA","2016_12_09",5,7
"CC060xCC037","56","3460x16072_56","45","Influenza","2_16ii","IgG2ac","Flu","HA.1","2016_12_23",6,8
"CC060xCC037","56","3460x16072_56","45","Influenza","2_16ii","IgG2b","Flu","HA","2016_12_09",4,6
"CC060xCC037","56","3460x16072_56","45","Influenza","2_16ii","IgG2b","Flu","HA.1","2016_12_23",4,6
"CC060xCC037","56","3460x16072_56","45","Influenza","2_16ii","IgG3","Flu","HA","2016_12_09",2,5
"CC060xCC037","56","3460x16072_56","45","Influenza","2_16ii","IgG3","Flu","HA.1","2016_12_23",3,5
"CC060xCC037","56","3460x16072_56","45","Influenza","2_16ii","IgM","Flu","HA","2016_12_09",0,0
"CC060xCC037","56","3460x16072_56","45","Influenza","2_16ii","IgM","Flu","HA.1","2016_12_23",0,0
"CC060xCC037","56","3460x16072_56","45","Influenza","2_16ii","TotalG","Flu","HA","2016_12_09",5,7
"CC060xCC037","56","3460x16072_56","45","Influenza","2_16ii","TotalG","Flu","HA.1","2016_12_23",5,8
"CC061xCC025","106","8048x8008_106","45","Influenza","9_15ix","IgG1","Flu","HA","2016_12_14",4,6
"CC061xCC025","106","8048x8008_106","45","Influenza","9_15ix","IgG1","Flu","HA.1","2016_12_14",4,7
"CC061xCC025","106","8048x8008_106","45","Influenza","9_15ix","IgG2ac","Flu","HA","2016_12_14",4,6
"CC061xCC025","106","8048x8008_106","45","Influenza","9_15ix","IgG2ac","Flu","HA.1","2016_12_14",4,7
"CC061xCC025","106","8048x8008_106","45","Influenza","9_15ix","IgG2b","Flu","HA","2016_12_14",3,5
"CC061xCC025","106","8048x8008_106","45","Influenza","9_15ix","IgG2b","Flu","HA.1","2016_12_14",3,6
"CC061xCC025","106","8048x8008_106","45","Influenza","9_15ix","IgG3","Flu","HA","2016_12_14",0,3
"CC061xCC025","106","8048x8008_106","45","Influenza","9_15ix","IgG3","Flu","HA.1","2016_12_14",0,3
"CC061xCC025","106","8048x8008_106","45","Influenza","9_15ix","TotalG","Flu","HA","2016_12_14",5,7
"CC061xCC025","106","8048x8008_106","45","Influenza","9_15ix","TotalG","Flu","HA.1","2016_12_14",5,8
"CC061xCC025","107","8048x8008_107","45","Influenza","9_15ix","IgG1","Flu","HA","2016_12_14",5,7
"CC061xCC025","107","8048x8008_107","45","Influenza","9_15ix","IgG1","Flu","HA.1","2016_12_14",5,7
"CC061xCC025","107","8048x8008_107","45","Influenza","9_15ix","IgG2ac","Flu","HA","2016_12_14",5,7
"CC061xCC025","107","8048x8008_107","45","Influenza","9_15ix","IgG2ac","Flu","HA.1","2016_12_14",5,8
"CC061xCC025","107","8048x8008_107","45","Influenza","9_15ix","IgG2b","Flu","HA","2016_12_14",2,5
"CC061xCC025","107","8048x8008_107","45","Influenza","9_15ix","IgG2b","Flu","HA.1","2016_12_14",2,5
"CC061xCC025","107","8048x8008_107","45","Influenza","9_15ix","IgG3","Flu","HA","2016_12_14",2,4
"CC061xCC025","107","8048x8008_107","45","Influenza","9_15ix","IgG3","Flu","HA.1","2016_12_14",1,5
"CC061xCC025","107","8048x8008_107","45","Influenza","9_15ix","TotalG","Flu","HA","2016_12_14",6,8
"CC061xCC025","107","8048x8008_107","45","Influenza","9_15ix","TotalG","Flu","HA.1","2016_12_14",6,8
"CC061xCC025","108","8048x8008_108","45","Influenza","9_15ix","IgG1","Flu","HA","2016_12_14",4,7
"CC061xCC025","108","8048x8008_108","45","Influenza","9_15ix","IgG1","Flu","HA.1","2016_12_14",5,7
"CC061xCC025","108","8048x8008_108","45","Influenza","9_15ix","IgG2ac","Flu","HA","2016_12_14",4,7
"CC061xCC025","108","8048x8008_108","45","Influenza","9_15ix","IgG2ac","Flu","HA.1","2016_12_14",5,7
"CC061xCC025","108","8048x8008_108","45","Influenza","9_15ix","IgG2b","Flu","HA","2016_12_14",3,5
"CC061xCC025","108","8048x8008_108","45","Influenza","9_15ix","IgG2b","Flu","HA.1","2016_12_14",3,5
"CC061xCC025","108","8048x8008_108","45","Influenza","9_15ix","IgG3","Flu","HA","2016_12_14",0,4
"CC061xCC025","108","8048x8008_108","45","Influenza","9_15ix","IgG3","Flu","HA.1","2016_12_14",0,4
"CC061xCC025","108","8048x8008_108","45","Influenza","9_15ix","TotalG","Flu","HA","2016_12_14",5,7
"CC061xCC025","108","8048x8008_108","45","Influenza","9_15ix","TotalG","Flu","HA.1","2016_12_14",5,8
"CC061xCC025","109","8048x8008_109","7","Influenza","9_15ix","IgG1","Flu","HA","2017_01_02",0,1
"CC061xCC025","109","8048x8008_109","7","Influenza","9_15ix","IgG2ac","Flu","HA","2017_01_02",0,0
"CC061xCC025","109","8048x8008_109","7","Influenza","9_15ix","IgG2b","Flu","HA","2017_01_02",0,0
"CC061xCC025","109","8048x8008_109","7","Influenza","9_15ix","IgG3","Flu","HA","2017_01_02",0,0
"CC061xCC025","109","8048x8008_109","7","Influenza","9_15ix","IgM","Flu","HA","2017_01_02",0,0
"CC061xCC025","109","8048x8008_109","7","Influenza","9_15ix","TotalG","Flu","HA","2017_01_02",0,1
"CC061xCC025","110","8048x8008_110","7","Influenza","9_15ix","IgG1","Flu","HA","2017_01_02",0,1
"CC061xCC025","110","8048x8008_110","7","Influenza","9_15ix","IgG2ac","Flu","HA","2017_01_02",0,0
"CC061xCC025","110","8048x8008_110","7","Influenza","9_15ix","IgG2b","Flu","HA","2017_01_02",0,0
"CC061xCC025","110","8048x8008_110","7","Influenza","9_15ix","IgG3","Flu","HA","2017_01_02",0,0
"CC061xCC025","110","8048x8008_110","7","Influenza","9_15ix","IgM","Flu","HA","2017_01_02",0,0
"CC061xCC025","110","8048x8008_110","7","Influenza","9_15ix","TotalG","Flu","HA","2017_01_02",0,2
"CC061xCC025","118","8048x8008_118","7","Influenza","9_15ix","IgG1","Flu","HA","2017_01_02",0,2
"CC061xCC025","118","8048x8008_118","7","Influenza","9_15ix","IgG2ac","Flu","HA","2017_01_02",0,0
"CC061xCC025","118","8048x8008_118","7","Influenza","9_15ix","IgG2b","Flu","HA","2017_01_02",0,0
"CC061xCC025","118","8048x8008_118","7","Influenza","9_15ix","IgG3","Flu","HA","2017_01_02",0,0
"CC061xCC025","118","8048x8008_118","7","Influenza","9_15ix","IgM","Flu","HA","2017_01_02",0,0
"CC061xCC025","118","8048x8008_118","7","Influenza","9_15ix","TotalG","Flu","HA","2017_01_02",0,2
"CC061xCC025","40","8048x8008_40","15","Influenza","7_15vii","IgG1","Flu","HA","2016_01_13",0,0
"CC061xCC025","40","8048x8008_40","15","Influenza","7_15vii","IgG2ac","Flu","HA","2016_01_13",0,4
"CC061xCC025","40","8048x8008_40","15","Influenza","7_15vii","IgG2b","Flu","HA","2016_01_13",0,4
"CC061xCC025","40","8048x8008_40","15","Influenza","7_15vii","IgG3","Flu","HA","2016_01_13",0,1
"CC061xCC025","40","8048x8008_40","15","Influenza","7_15vii","IgM","Flu","HA","2016_01_13",0,0
"CC061xCC025","40","8048x8008_40","15","Influenza","7_15vii","TotalG","Flu","HA","2016_01_13",1,5
"CC061xCC025","41","8048x8008_41","15","Influenza","7_15vii","IgG1","Flu","HA","2016_01_13",0,0
"CC061xCC025","41","8048x8008_41","15","Influenza","7_15vii","IgG2ac","Flu","HA","2016_01_13",0,4
"CC061xCC025","41","8048x8008_41","15","Influenza","7_15vii","IgG2b","Flu","HA","2016_01_13",0,2
"CC061xCC025","41","8048x8008_41","15","Influenza","7_15vii","IgG3","Flu","HA","2016_01_13",0,1
"CC061xCC025","41","8048x8008_41","15","Influenza","7_15vii","IgM","Flu","HA","2016_01_13",0,0
"CC061xCC025","41","8048x8008_41","15","Influenza","7_15vii","TotalG","Flu","HA","2016_01_13",1,5
"CC061xCC025","62","8048x8008_62","10","Influenza","8_15viii","IgG1","Flu","HA","2016_06_22",0,1
"CC061xCC025","62","8048x8008_62","10","Influenza","8_15viii","IgG2ac","Flu","HA","2016_06_22",1,4
"CC061xCC025","62","8048x8008_62","10","Influenza","8_15viii","IgG2b","Flu","HA","2016_06_22",0,3
"CC061xCC025","62","8048x8008_62","10","Influenza","8_15viii","IgG3","Flu","HA","2016_06_22",0,3
"CC061xCC025","62","8048x8008_62","10","Influenza","8_15viii","IgM","Flu","HA","2016_06_22",0,3
"CC061xCC025","62","8048x8008_62","10","Influenza","8_15viii","TotalG","Flu","HA","2016_06_22",2,5
"CC061xCC025","63","8048x8008_63","10","Influenza","8_15viii","IgG1","Flu","HA","2016_06_22",0,2
"CC061xCC025","63","8048x8008_63","10","Influenza","8_15viii","IgG2ac","Flu","HA","2016_06_22",3,5
"CC061xCC025","63","8048x8008_63","10","Influenza","8_15viii","IgG2b","Flu","HA","2016_06_22",2,4
"CC061xCC025","63","8048x8008_63","10","Influenza","8_15viii","IgG3","Flu","HA","2016_06_22",2,4
"CC061xCC025","63","8048x8008_63","10","Influenza","8_15viii","IgM","Flu","HA","2016_06_22",0,2
"CC061xCC025","63","8048x8008_63","10","Influenza","8_15viii","TotalG","Flu","HA","2016_06_22",3,5
"CC061xCC025","64","8048x8008_64","10","Influenza","8_15viii","IgG1","Flu","HA","2016_06_22",0,3
"CC061xCC025","64","8048x8008_64","10","Influenza","8_15viii","IgG2ac","Flu","HA","2016_06_22",3,5
"CC061xCC025","64","8048x8008_64","10","Influenza","8_15viii","IgG2b","Flu","HA","2016_06_22",0,3
"CC061xCC025","64","8048x8008_64","10","Influenza","8_15viii","IgG3","Flu","HA","2016_06_22",1,4
"CC061xCC025","64","8048x8008_64","10","Influenza","8_15viii","IgM","Flu","HA","2016_06_22",0,0
"CC061xCC025","64","8048x8008_64","10","Influenza","8_15viii","TotalG","Flu","HA","2016_06_22",3,6
"CC061xCC026","23","8048x8026_23","7","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,1
"CC061xCC026","23","8048x8026_23","7","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",0,3
"CC061xCC026","23","8048x8026_23","7","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,2
"CC061xCC026","23","8048x8026_23","7","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,3
"CC061xCC026","23","8048x8026_23","7","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,2
"CC061xCC026","23","8048x8026_23","7","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",2,4
"CC061xCC026","24","8048x8026_24","7","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC061xCC026","24","8048x8026_24","7","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",0,2
"CC061xCC026","24","8048x8026_24","7","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,1
"CC061xCC026","24","8048x8026_24","7","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",1,3
"CC061xCC026","24","8048x8026_24","7","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,5
"CC061xCC026","24","8048x8026_24","7","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",3,6
"CC061xCC026","26","8048x8026_26","7","Influenza","1_14i","IgG1","Flu","HA","2014_05_20",0,0
"CC061xCC026","26","8048x8026_26","7","Influenza","1_14i","IgG2ac","Flu","HA","2014_05_20",0,3
"CC061xCC026","26","8048x8026_26","7","Influenza","1_14i","IgG2b","Flu","HA","2014_05_20",0,0
"CC061xCC026","26","8048x8026_26","7","Influenza","1_14i","IgG3","Flu","HA","2014_05_20",0,1
"CC061xCC026","26","8048x8026_26","7","Influenza","1_14i","IgM","Flu","HA","2014_05_20",0,2
"CC061xCC026","26","8048x8026_26","7","Influenza","1_14i","TotalG","Flu","HA","2014_05_20",0,4
"CC061xCC026","32","8048x8026_32","15","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,4
"CC061xCC026","32","8048x8026_32","15","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",3,5
"CC061xCC026","32","8048x8026_32","15","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",1,4
"CC061xCC026","32","8048x8026_32","15","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",2,5
"CC061xCC026","32","8048x8026_32","15","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,2
"CC061xCC026","32","8048x8026_32","15","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",4,6
"CC061xCC026","33","8048x8026_33","15","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,4
"CC061xCC026","33","8048x8026_33","15","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",4,6
"CC061xCC026","33","8048x8026_33","15","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",1,4
"CC061xCC026","33","8048x8026_33","15","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",0,5
"CC061xCC026","33","8048x8026_33","15","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,0
"CC061xCC026","33","8048x8026_33","15","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",4,7
"CC061xCC026","41","8048x8026_41","15","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,4
"CC061xCC026","41","8048x8026_41","15","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",4,6
"CC061xCC026","41","8048x8026_41","15","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",1,5
"CC061xCC026","41","8048x8026_41","15","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",2,4
"CC061xCC026","41","8048x8026_41","15","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,3
"CC061xCC026","41","8048x8026_41","15","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",4,7
"CC061xCC026","52","8048x8026_52","45","Influenza","2_14ii","IgG1","Flu","HA","2015_04_28",4,7
"CC061xCC026","52","8048x8026_52","45","Influenza","2_14ii","IgG2ac","Flu","HA","2015_04_28",7,8
"CC061xCC026","52","8048x8026_52","45","Influenza","2_14ii","IgG2b","Flu","HA","2015_04_28",5,7
"CC061xCC026","52","8048x8026_52","45","Influenza","2_14ii","IgG3","Flu","HA","2015_04_28",0,5
"CC061xCC026","52","8048x8026_52","45","Influenza","2_14ii","IgM","Flu","HA","2015_04_28",0,0
"CC061xCC026","52","8048x8026_52","45","Influenza","2_14ii","TotalG","Flu","HA","2015_04_28",7,8
"CC061xCC026","53","8048x8026_53","45","Influenza","2_14ii","IgG1","Flu","HA","2015_04_28",5,8
"CC061xCC026","53","8048x8026_53","45","Influenza","2_14ii","IgG2ac","Flu","HA","2015_04_28",6,8
"CC061xCC026","53","8048x8026_53","45","Influenza","2_14ii","IgG2b","Flu","HA","2015_04_28",4,7
"CC061xCC026","53","8048x8026_53","45","Influenza","2_14ii","IgG3","Flu","HA","2015_04_28",0,5
"CC061xCC026","53","8048x8026_53","45","Influenza","2_14ii","IgM","Flu","HA","2015_04_28",0,2
"CC061xCC026","53","8048x8026_53","45","Influenza","2_14ii","TotalG","Flu","HA","2015_04_28",6,8
"CC061xCC026","59","8048x8026_59","7","Influenza","2_14ii","IgG1","Flu","HA","2014_08_14",0,1
"CC061xCC026","59","8048x8026_59","7","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_14",0,0
"CC061xCC026","59","8048x8026_59","7","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_14",0,0
"CC061xCC026","59","8048x8026_59","7","Influenza","2_14ii","IgG3","Flu","HA","2014_08_14",0,0
"CC061xCC026","59","8048x8026_59","7","Influenza","2_14ii","IgM","Flu","HA","2014_08_14",0,2
"CC061xCC026","59","8048x8026_59","7","Influenza","2_14ii","TotalG","Flu","HA","2014_08_14",0,2
"CC061xCC026","60","8048x8026_60","7","Influenza","2_14ii","IgG1","Flu","HA","2014_08_14",0,2
"CC061xCC026","60","8048x8026_60","7","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_14",0,3
"CC061xCC026","60","8048x8026_60","7","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_14",0,1
"CC061xCC026","60","8048x8026_60","7","Influenza","2_14ii","IgG3","Flu","HA","2014_08_14",0,3
"CC061xCC026","60","8048x8026_60","7","Influenza","2_14ii","IgM","Flu","HA","2014_08_14",0,2
"CC061xCC026","60","8048x8026_60","7","Influenza","2_14ii","TotalG","Flu","HA","2014_08_14",1,4
"CC061xCC026","64","8048x8026_64","10","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,0
"CC061xCC026","64","8048x8026_64","10","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",1,4
"CC061xCC026","64","8048x8026_64","10","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",0,2
"CC061xCC026","64","8048x8026_64","10","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",0,2
"CC061xCC026","64","8048x8026_64","10","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,3
"CC061xCC026","64","8048x8026_64","10","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",2,4
"CC061xCC026","65","8048x8026_65","10","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,2
"CC061xCC026","65","8048x8026_65","10","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",1,4
"CC061xCC026","65","8048x8026_65","10","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",0,2
"CC061xCC026","65","8048x8026_65","10","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",0,2
"CC061xCC026","65","8048x8026_65","10","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,3
"CC061xCC026","65","8048x8026_65","10","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",2,5
"CC061xCC026","66","8048x8026_66","10","Influenza","2_14ii","IgG1","Flu","HA","2014_08_12",0,0
"CC061xCC026","66","8048x8026_66","10","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_12",2,5
"CC061xCC026","66","8048x8026_66","10","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_12",0,3
"CC061xCC026","66","8048x8026_66","10","Influenza","2_14ii","IgG3","Flu","HA","2014_08_12",3,5
"CC061xCC026","66","8048x8026_66","10","Influenza","2_14ii","IgM","Flu","HA","2014_08_12",0,4
"CC061xCC026","66","8048x8026_66","10","Influenza","2_14ii","TotalG","Flu","HA","2014_08_12",3,6
"CC061xCC026","78","8048x8026_78","7","Influenza","2_14ii","IgG1","Flu","HA","2014_08_14",0,0
"CC061xCC026","78","8048x8026_78","7","Influenza","2_14ii","IgG2ac","Flu","HA","2014_08_14",0,2
"CC061xCC026","78","8048x8026_78","7","Influenza","2_14ii","IgG2b","Flu","HA","2014_08_14",0,0
"CC061xCC026","78","8048x8026_78","7","Influenza","2_14ii","IgG3","Flu","HA","2014_08_14",0,2
"CC061xCC026","78","8048x8026_78","7","Influenza","2_14ii","IgM","Flu","HA","2014_08_14",0,3
"CC061xCC026","78","8048x8026_78","7","Influenza","2_14ii","TotalG","Flu","HA","2014_08_14",1,3
"CC061xCC039","108","8048x15155_108","10","Influenza","6_14vi","IgG1","Flu","HA","2014_08_14",0,0
"CC061xCC039","108","8048x15155_108","10","Influenza","6_14vi","IgG2ac","Flu","HA","2014_08_14",0,2
"CC061xCC039","108","8048x15155_108","10","Influenza","6_14vi","IgG2b","Flu","HA","2014_08_14",0,1
"CC061xCC039","108","8048x15155_108","10","Influenza","6_14vi","IgG3","Flu","HA","2014_08_14",0,2
"CC061xCC039","108","8048x15155_108","10","Influenza","6_14vi","IgM","Flu","HA","2014_08_14",0,1
"CC061xCC039","108","8048x15155_108","10","Influenza","6_14vi","TotalG","Flu","HA","2014_08_14",0,3
"CC061xCC039","115","8048x15155_115","7","Influenza","6_14vi","IgG1","Flu","HA","2014_08_20",0,0
"CC061xCC039","115","8048x15155_115","7","Influenza","6_14vi","IgG2ac","Flu","HA","2014_08_20",0,0
"CC061xCC039","115","8048x15155_115","7","Influenza","6_14vi","IgG2b","Flu","HA","2014_08_20",0,0
"CC061xCC039","115","8048x15155_115","7","Influenza","6_14vi","IgG3","Flu","HA","2014_08_20",0,0
"CC061xCC039","115","8048x15155_115","7","Influenza","6_14vi","IgM","Flu","HA","2014_08_20",0,0
"CC061xCC039","115","8048x15155_115","7","Influenza","6_14vi","TotalG","Flu","HA","2014_08_20",0,1
"CC061xCC039","116","8048x15155_116","7","Influenza","6_14vi","IgG1","Flu","HA","2014_08_20",0,0
"CC061xCC039","116","8048x15155_116","7","Influenza","6_14vi","IgG2ac","Flu","HA","2014_08_20",0,3
"CC061xCC039","116","8048x15155_116","7","Influenza","6_14vi","IgG2b","Flu","HA","2014_08_20",0,1
"CC061xCC039","116","8048x15155_116","7","Influenza","6_14vi","IgG3","Flu","HA","2014_08_20",0,0
"CC061xCC039","116","8048x15155_116","7","Influenza","6_14vi","IgM","Flu","HA","2014_08_20",0,1
"CC061xCC039","116","8048x15155_116","7","Influenza","6_14vi","TotalG","Flu","HA","2014_08_20",0,3
"CC061xCC039","117","8048x15155_117","7","Influenza","6_14vi","IgG1","Flu","HA","2014_08_20",0,0
"CC061xCC039","117","8048x15155_117","7","Influenza","6_14vi","IgG2ac","Flu","HA","2014_08_20",0,0
"CC061xCC039","117","8048x15155_117","7","Influenza","6_14vi","IgG2b","Flu","HA","2014_08_20",0,0
"CC061xCC039","117","8048x15155_117","7","Influenza","6_14vi","IgG3","Flu","HA","2014_08_20",0,0
"CC061xCC039","117","8048x15155_117","7","Influenza","6_14vi","IgM","Flu","HA","2014_08_20",0,1
"CC061xCC039","117","8048x15155_117","7","Influenza","6_14vi","TotalG","Flu","HA","2014_08_20",0,2
"CC061xCC039","118","8048x15155_118","10","Influenza","6_14vi","IgG1","Flu","HA","2014_09_17",0,3
"CC061xCC039","118","8048x15155_118","10","Influenza","6_14vi","IgG2ac","Flu","HA","2014_09_17",1,4
"CC061xCC039","118","8048x15155_118","10","Influenza","6_14vi","IgG2b","Flu","HA","2014_09_17",0,2
"CC061xCC039","118","8048x15155_118","10","Influenza","6_14vi","IgG3","Flu","HA","2014_09_17",0,3
"CC061xCC039","118","8048x15155_118","10","Influenza","6_14vi","IgM","Flu","HA","2014_09_17",0,2
"CC061xCC039","118","8048x15155_118","10","Influenza","6_14vi","TotalG","Flu","HA","2014_09_17",3,5
"CC061xCC039","21","8048x15155_21","15","Influenza","5_14v","IgG1","Flu","HA","2014_08_14",0,1
"CC061xCC039","21","8048x15155_21","15","Influenza","5_14v","IgG2ac","Flu","HA","2014_08_14",4,6
"CC061xCC039","21","8048x15155_21","15","Influenza","5_14v","IgG2b","Flu","HA","2014_08_14",0,3
"CC061xCC039","21","8048x15155_21","15","Influenza","5_14v","IgG3","Flu","HA","2014_08_14",0,3
"CC061xCC039","21","8048x15155_21","15","Influenza","5_14v","IgM","Flu","HA","2014_08_14",0,0
"CC061xCC039","21","8048x15155_21","15","Influenza","5_14v","TotalG","Flu","HA","2014_08_14",4,6
"CC061xCC039","24","8048x15155_24","15","Influenza","5_14v","IgG1","Flu","HA","2014_08_14",0,3
"CC061xCC039","24","8048x15155_24","15","Influenza","5_14v","IgG2ac","Flu","HA","2014_08_14",3,6
"CC061xCC039","24","8048x15155_24","15","Influenza","5_14v","IgG2b","Flu","HA","2014_08_14",1,4
"CC061xCC039","24","8048x15155_24","15","Influenza","5_14v","IgG3","Flu","HA","2014_08_14",1,3
"CC061xCC039","24","8048x15155_24","15","Influenza","5_14v","IgM","Flu","HA","2014_08_14",0,1
"CC061xCC039","24","8048x15155_24","15","Influenza","5_14v","TotalG","Flu","HA","2014_08_14",3,6
"CC061xCC039","25","8048x15155_25","15","Influenza","5_14v","IgG1","Flu","HA","2014_08_14",0,0
"CC061xCC039","25","8048x15155_25","15","Influenza","5_14v","IgG2ac","Flu","HA","2014_08_14",2,4
"CC061xCC039","25","8048x15155_25","15","Influenza","5_14v","IgG2b","Flu","HA","2014_08_14",0,2
"CC061xCC039","25","8048x15155_25","15","Influenza","5_14v","IgG3","Flu","HA","2014_08_14",0,3
"CC061xCC039","25","8048x15155_25","15","Influenza","5_14v","IgM","Flu","HA","2014_08_14",0,2
"CC061xCC039","25","8048x15155_25","15","Influenza","5_14v","TotalG","Flu","HA","2014_08_14",2,4
"CC061xCC039","31","8048x15155_31","45","Influenza","5_14v","IgG1","Flu","HA","2014_09_17",0,5
"CC061xCC039","31","8048x15155_31","45","Influenza","5_14v","IgG2ac","Flu","HA","2014_09_17",5,8
"CC061xCC039","31","8048x15155_31","45","Influenza","5_14v","IgG2b","Flu","HA","2014_09_17",3,6
"CC061xCC039","31","8048x15155_31","45","Influenza","5_14v","IgG3","Flu","HA","2014_09_17",0,3
"CC061xCC039","31","8048x15155_31","45","Influenza","5_14v","IgM","Flu","HA","2014_09_17",0,0
"CC061xCC039","31","8048x15155_31","45","Influenza","5_14v","TotalG","Flu","HA","2014_09_17",5,8
"CC061xCC039","32","8048x15155_32","45","Influenza","5_14v","IgG1","Flu","HA","2014_08_14",0,4
"CC061xCC039","32","8048x15155_32","45","Influenza","5_14v","IgG2ac","Flu","HA","2014_08_14",6,8
"CC061xCC039","32","8048x15155_32","45","Influenza","5_14v","IgG2b","Flu","HA","2014_08_14",4,7
"CC061xCC039","32","8048x15155_32","45","Influenza","5_14v","IgG3","Flu","HA","2014_08_14",0,4
"CC061xCC039","32","8048x15155_32","45","Influenza","5_14v","IgM","Flu","HA","2014_08_14",0,0
"CC061xCC039","32","8048x15155_32","45","Influenza","5_14v","TotalG","Flu","HA","2014_08_14",6,8
"CC061xCC039","7","8048x15155_7","45","Influenza","5_14v","IgG1","Flu","HA","2014_09_17",0,4
"CC061xCC039","7","8048x15155_7","45","Influenza","5_14v","IgG2ac","Flu","HA","2014_09_17",5,8
"CC061xCC039","7","8048x15155_7","45","Influenza","5_14v","IgG2b","Flu","HA","2014_09_17",3,6
"CC061xCC039","7","8048x15155_7","45","Influenza","5_14v","IgG3","Flu","HA","2014_09_17",0,2
"CC061xCC039","7","8048x15155_7","45","Influenza","5_14v","IgM","Flu","HA","2014_09_17",0,0
"CC061xCC039","7","8048x15155_7","45","Influenza","5_14v","TotalG","Flu","HA","2014_09_17",5,8
"CC061xCC039","97","8048x15155_97","10","Influenza","6_14vi","IgG1","Flu","HA","2014_09_17",0,0
"CC061xCC039","97","8048x15155_97","10","Influenza","6_14vi","IgG2ac","Flu","HA","2014_09_17",0,2
"CC061xCC039","97","8048x15155_97","10","Influenza","6_14vi","IgG2b","Flu","HA","2014_09_17",0,1
"CC061xCC039","97","8048x15155_97","10","Influenza","6_14vi","IgG3","Flu","HA","2014_09_17",0,1
"CC061xCC039","97","8048x15155_97","10","Influenza","6_14vi","IgM","Flu","HA","2014_09_17",0,1
"CC061xCC039","97","8048x15155_97","10","Influenza","6_14vi","TotalG","Flu","HA","2014_09_17",0,3
"CC062xCC046","2","5306x5346_2","10","Influenza","1_16i","IgG1","Flu","HA","2016_11_25",0,0
"CC062xCC046","2","5306x5346_2","10","Influenza","1_16i","IgG2ac","Flu","HA","2016_11_25",2,5
"CC062xCC046","2","5306x5346_2","10","Influenza","1_16i","IgG2b","Flu","HA","2016_11_25",0,3
"CC062xCC046","2","5306x5346_2","10","Influenza","1_16i","IgG3","Flu","HA","2016_11_25",0,2
"CC062xCC046","2","5306x5346_2","10","Influenza","1_16i","IgM","Flu","HA","2016_11_25",0,2
"CC062xCC046","2","5306x5346_2","10","Influenza","1_16i","TotalG","Flu","HA","2016_11_25",3,5
"CC062xCC046","23","5306x5346_23","7","Influenza","2_16ii","IgG1","Flu","HA","2017_01_02",0,0
"CC062xCC046","23","5306x5346_23","7","Influenza","2_16ii","IgG2ac","Flu","HA","2017_01_02",0,2
