RIX,ID,day,virus,cohort,RIX_ID
X16680x16750,7,45,Influenza,12_15xii,16680x16750_7
X16680x16750,8,45,Influenza,12_15xii,16680x16750_8
X16680x16750,10,45,Influenza,12_15xii,16680x16750_10
X16680x16750,11,45,Influenza,12_15xii,16680x16750_11
X16750x15155,38,45,Influenza,12_15xii,16750x15155_38
X16750x15155,39,45,Influenza,12_15xii,16750x15155_39
X16750x15155,42,45,Influenza,12_15xii,16750x15155_42
X16750x15155,43,45,Influenza,12_15xii,16750x15155_43
X3260x1566,79,45,Influenza,12_15xii,3260x1566_79
X3260x1566,80,45,Influenza,12_15xii,3260x1566_80
X3260x1566,81,45,Influenza,12_15xii,3260x1566_81
X3260x1566,88,45,Influenza,12_15xii,3260x1566_88
X3260x1566,89,45,Influenza,12_15xii,3260x1566_89
X16513x8027,5,2,Mock,1_16i,16513x8027_5
X16513x8027,9,2,Mock,1_16i,16513x8027_9
X16513x8027,16,2,Mock,1_16i,16513x8027_16
X16750x15155,73,2,Mock,1_16i,16750x15155_73
X16750x15155,80,2,Mock,1_16i,16750x15155_80
X16750x15155,87,2,Mock,1_16i,16750x15155_87
X5035x8054,66,2,Mock,1_16i,5035x8054_66
X5035x8054,67,2,Mock,1_16i,5035x8054_67
X5035x8054,70,2,Mock,1_16i,5035x8054_70
X5119x16521,95,15,Mock,1_16i,5119x16521_95
X5119x16521,96,15,Mock,1_16i,5119x16521_96
X5119x16521,97,15,Mock,1_16i,5119x16521_97
X16513x8027,20,15,Mock,1_16i,16513x8027_20
X16513x8027,21,15,Mock,1_16i,16513x8027_21
X16513x8027,32,15,Mock,1_16i,16513x8027_32
X8036x3609,105,15,Mock,1_16i,8036x3609_105
X8036x3609,108,15,Mock,1_16i,8036x3609_108
X8036x3609,111,15,Mock,1_16i,8036x3609_111
X16513x8027,26,15,Mock,1_16i,16513x8027_26
X16513x8027,27,15,Mock,1_16i,16513x8027_27
X16513x8027,38,15,Mock,1_16i,16513x8027_38
X16513x8027,24,2,Influenza,1_16i,16513x8027_24
X16513x8027,25,2,Influenza,1_16i,16513x8027_25
X16513x8027,37,2,Influenza,1_16i,16513x8027_37
X16750x15155,71,2,Influenza,1_16i,16750x15155_71
X16750x15155,78,2,Influenza,1_16i,16750x15155_78
X16750x15155,85,2,Influenza,1_16i,16750x15155_85
X5035x8054,71,2,Influenza,1_16i,5035x8054_71
X5035x8054,72,2,Influenza,1_16i,5035x8054_72
X5035x8054,73,2,Influenza,1_16i,5035x8054_73
X5119x16521,81,15,Influenza,1_16i,5119x16521_81
X5119x16521,82,15,Influenza,1_16i,5119x16521_82
X5119x16521,83,15,Influenza,1_16i,5119x16521_83
X5119x16521,84,15,Influenza,1_16i,5119x16521_84
X16513x8027,4,15,Influenza,1_16i,16513x8027_4
X16513x8027,8,15,Influenza,1_16i,16513x8027_8
X16513x8027,15,15,Influenza,1_16i,16513x8027_15
X5306x16521,81,15,Influenza,1_16i,5306x16521_81
X5306x16521,82,15,Influenza,1_16i,5306x16521_82
X5306x16521,83,15,Influenza,1_16i,5306x16521_83
X8036x3609,107,15,Influenza,1_16i,8036x3609_107
X8036x3609,109,15,Influenza,1_16i,8036x3609_109
X8036x3609,112,15,Influenza,1_16i,8036x3609_112
X16513x8027,33,10,Influenza,1_16i,16513x8027_33
X16513x8027,43,10,Influenza,1_16i,16513x8027_43
X16513x8027,46,10,Influenza,1_16i,16513x8027_46
X16513x8027,52,10,Influenza,1_16i,16513x8027_52
X16750x15155,72,10,Influenza,1_16i,16750x15155_72
X16750x15155,79,10,Influenza,1_16i,16750x15155_79
X16750x15155,86,10,Influenza,1_16i,16750x15155_86
X3015x5306,1,10,Influenza,1_16i,3015x5306_1
X3015x5306,5,10,Influenza,1_16i,3015x5306_5
X3015x5306,6,10,Influenza,1_16i,3015x5306_6
X5306x5346,2,10,Influenza,1_16i,5306x5346_2
X5306x5346,3,10,Influenza,1_16i,5306x5346_3
X5306x5346,4,10,Influenza,1_16i,5306x5346_4
X5306x5346,5,10,Influenza,1_16i,5306x5346_5
X8010x8026,4,10,Influenza,1_16i,8010x8026_4
X8010x8026,5,10,Influenza,1_16i,8010x8026_5
X8010x8026,6,10,Influenza,1_16i,8010x8026_6
X8010x8026,7,10,Influenza,1_16i,8010x8026_7
X8010x8026,12,10,Influenza,1_16i,8010x8026_12
X16513x8027,28,15,Influenza,1_16i,16513x8027_28
X16513x8027,39,15,Influenza,1_16i,16513x8027_39
X16513x8027,41,15,Influenza,1_16i,16513x8027_41
X16513x8027,42,15,Influenza,1_16i,16513x8027_42
X16513x8027,10,45,Influenza,1_16i,16513x8027_10
X16513x8027,17,45,Influenza,1_16i,16513x8027_17
X16513x8027,19,45,Influenza,1_16i,16513x8027_19
X16521x5391,83,45,Influenza,1_16i,16521x5391_83
X16521x5391,84,45,Influenza,1_16i,16521x5391_84
X16521x5391,86,45,Influenza,1_16i,16521x5391_86
X16211x8049,15,2,Mock,2_16ii,16211x8049_15
X16211x8049,25,2,Mock,2_16ii,16211x8049_25
X16211x8049,37,2,Mock,2_16ii,16211x8049_37
X16785x5358,12,2,Mock,2_16ii,16785x5358_12
X16785x5358,13,2,Mock,2_16ii,16785x5358_13
X16785x5358,18,2,Mock,2_16ii,16785x5358_18
X5306x5346,21,2,Mock,2_16ii,5306x5346_21
X5306x5346,22,2,Mock,2_16ii,5306x5346_22
X5306x5346,29,2,Mock,2_16ii,5306x5346_29
X8010x8026,22,2,Mock,2_16ii,8010x8026_22
X8010x8026,25,2,Mock,2_16ii,8010x8026_25
X8010x8026,26,2,Mock,2_16ii,8010x8026_26
X8027x477,30,2,Mock,2_16ii,8027x477_30
X8027x477,31,2,Mock,2_16ii,8027x477_31
X8027x477,40,2,Mock,2_16ii,8027x477_40
X8046x4410,7,2,Mock,2_16ii,8046x4410_7
X8046x4410,18,2,Mock,2_16ii,8046x4410_18
X8046x4410,19,2,Mock,2_16ii,8046x4410_19
X16211x8049,14,4,Mock,2_16ii,16211x8049_14
X16211x8049,24,4,Mock,2_16ii,16211x8049_24
X16211x8049,30,4,Mock,2_16ii,16211x8049_30
X16750x15155,94,4,Mock,2_16ii,16750x15155_94
X16750x15155,106,4,Mock,2_16ii,16750x15155_106
X16750x15155,110,4,Mock,2_16ii,16750x15155_110
X16750x15155,111,4,Mock,2_16ii,16750x15155_111
X5306x16521,112,4,Mock,2_16ii,5306x16521_112
X5306x16521,115,4,Mock,2_16ii,5306x16521_115
X5306x16521,117,4,Mock,2_16ii,5306x16521_117
X8027x477,32,4,Mock,2_16ii,8027x477_32
X8027x477,33,4,Mock,2_16ii,8027x477_33
X8027x477,41,4,Mock,2_16ii,8027x477_41
X8046x4410,22,4,Mock,2_16ii,8046x4410_22
X8046x4410,23,4,Mock,2_16ii,8046x4410_23
X8046x4410,30,4,Mock,2_16ii,8046x4410_30
X3015x5306,23,4,Mock,2_16ii,3015x5306_23
X3015x5306,24,4,Mock,2_16ii,3015x5306_24
X3015x5306,30,4,Mock,2_16ii,3015x5306_30
X5119x16521,110,15,Mock,2_16ii,5119x16521_110
X5119x16521,114,15,Mock,2_16ii,5119x16521_114
X5119x16521,115,15,Mock,2_16ii,5119x16521_115
X16750x15155,93,15,Mock,2_16ii,16750x15155_93
X16750x15155,98,15,Mock,2_16ii,16750x15155_98
X16750x15155,109,15,Mock,2_16ii,16750x15155_109
X3015x5358,95,15,Mock,2_16ii,3015x5358_95
X3015x5358,101,15,Mock,2_16ii,3015x5358_101
X3015x5358,102,15,Mock,2_16ii,3015x5358_102
X5306x16521,118,15,Mock,2_16ii,5306x16521_118
X5306x16521,121,15,Mock,2_16ii,5306x16521_121
X5306x16521,128,15,Mock,2_16ii,5306x16521_128
X8027x477,72,15,Mock,2_16ii,8027x477_72
X8027x477,73,15,Mock,2_16ii,8027x477_73
X8027x477,79,15,Mock,2_16ii,8027x477_79
X8036x3609,133,15,Mock,2_16ii,8036x3609_133
X8036x3609,134,15,Mock,2_16ii,8036x3609_134
X8036x3609,137,15,Mock,2_16ii,8036x3609_137
X16211x8049,5,2,Influenza,2_16ii,16211x8049_5
X16211x8049,13,2,Influenza,2_16ii,16211x8049_13
X16211x8049,23,2,Influenza,2_16ii,16211x8049_23
X16785x5358,4,2,Influenza,2_16ii,16785x5358_4
X16785x5358,5,2,Influenza,2_16ii,16785x5358_5
X16785x5358,6,2,Influenza,2_16ii,16785x5358_6
X5306x5346,19,2,Influenza,2_16ii,5306x5346_19
X5306x5346,20,2,Influenza,2_16ii,5306x5346_20
X5306x5346,28,2,Influenza,2_16ii,5306x5346_28
X8010x8026,27,2,Influenza,2_16ii,8010x8026_27
X8010x8026,28,2,Influenza,2_16ii,8010x8026_28
X8010x8026,29,2,Influenza,2_16ii,8010x8026_29
X8027x477,28,2,Influenza,2_16ii,8027x477_28
X8027x477,29,2,Influenza,2_16ii,8027x477_29
X8027x477,39,2,Influenza,2_16ii,8027x477_39
X8046x4410,4,2,Influenza,2_16ii,8046x4410_4
X8046x4410,5,2,Influenza,2_16ii,8046x4410_5
X8046x4410,11,2,Influenza,2_16ii,8046x4410_11
X16211x8049,17,4,Influenza,2_16ii,16211x8049_17
X16211x8049,18,4,Influenza,2_16ii,16211x8049_18
X16211x8049,42,4,Influenza,2_16ii,16211x8049_42
X16211x8049,43,4,Influenza,2_16ii,16211x8049_43
X16750x15155,115,4,Influenza,2_16ii,16750x15155_115
X16750x15155,121,4,Influenza,2_16ii,16750x15155_121
X16750x15155,122,4,Influenza,2_16ii,16750x15155_122
X16750x15155,123,4,Influenza,2_16ii,16750x15155_123
X3015x5306,25,4,Influenza,2_16ii,3015x5306_25
X3015x5306,31,4,Influenza,2_16ii,3015x5306_31
X3015x5306,32,4,Influenza,2_16ii,3015x5306_32
X3015x5306,26,4,Influenza,2_16ii,3015x5306_26
X8027x477,49,4,Influenza,2_16ii,8027x477_49
X8027x477,55,4,Influenza,2_16ii,8027x477_55
X8027x477,58,4,Influenza,2_16ii,8027x477_58
X8027x477,67,4,Influenza,2_16ii,8027x477_67
X8046x4410,6,4,Influenza,2_16ii,8046x4410_6
X8046x4410,12,4,Influenza,2_16ii,8046x4410_12
X8046x4410,17,4,Influenza,2_16ii,8046x4410_17
X16513x8027,142,7,Influenza,2_16ii,16513x8027_142
X16513x8027,143,7,Influenza,2_16ii,16513x8027_143
X16513x8027,148,7,Influenza,2_16ii,16513x8027_148
X16513x8027,149,7,Influenza,2_16ii,16513x8027_149
X16513x8027,150,7,Influenza,2_16ii,16513x8027_150
X16750x15155,92,7,Influenza,2_16ii,16750x15155_92
X16750x15155,97,7,Influenza,2_16ii,16750x15155_97
X16750x15155,108,7,Influenza,2_16ii,16750x15155_108
X16680x16750,32,7,Influenza,2_16ii,16680x16750_32
X16680x16750,38,7,Influenza,2_16ii,16680x16750_38
X16680x16750,39,7,Influenza,2_16ii,16680x16750_39
X16680x16750,40,7,Influenza,2_16ii,16680x16750_40
X5035x8054,75,7,Influenza,2_16ii,5035x8054_75
X5035x8054,76,7,Influenza,2_16ii,5035x8054_76
X5035x8054,80,7,Influenza,2_16ii,5035x8054_80
X5035x8054,81,7,Influenza,2_16ii,5035x8054_81
X5306x5346,23,7,Influenza,2_16ii,5306x5346_23
X5306x5346,31,7,Influenza,2_16ii,5306x5346_31
X5306x5346,33,7,Influenza,2_16ii,5306x5346_33
X8027x477,59,7,Influenza,2_16ii,8027x477_59
X8027x477,65,7,Influenza,2_16ii,8027x477_65
X8027x477,68,7,Influenza,2_16ii,8027x477_68
X8046x4410,26,7,Influenza,2_16ii,8046x4410_26
X8046x4410,32,7,Influenza,2_16ii,8046x4410_32
X8046x4410,38,7,Influenza,2_16ii,8046x4410_38
X5119x16521,116,10,Influenza,2_16ii,5119x16521_116
X5119x16521,117,10,Influenza,2_16ii,5119x16521_117
X5119x16521,118,10,Influenza,2_16ii,5119x16521_118
X3015x5358,94,10,Influenza,2_16ii,3015x5358_94
X3015x5358,98,10,Influenza,2_16ii,3015x5358_98
X3015x5358,99,10,Influenza,2_16ii,3015x5358_99
X16211x8054,16,10,Influenza,2_16ii,16211x8054_16
X16211x8054,31,10,Influenza,2_16ii,16211x8054_31
X16211x8054,38,10,Influenza,2_16ii,16211x8054_38
X8027x477,48,10,Influenza,2_16ii,8027x477_48
X8027x477,54,10,Influenza,2_16ii,8027x477_54
X8027x477,57,10,Influenza,2_16ii,8027x477_57
X8046x4410,24,10,Influenza,2_16ii,8046x4410_24
X8046x4410,25,10,Influenza,2_16ii,8046x4410_25
X8046x4410,41,10,Influenza,2_16ii,8046x4410_41
X5119x16521,101,15,Influenza,2_16ii,5119x16521_101
X5119x16521,102,15,Influenza,2_16ii,5119x16521_102
X5119x16521,103,15,Influenza,2_16ii,5119x16521_103
X5119x16521,104,15,Influenza,2_16ii,5119x16521_104
X16750x15155,113,15,Influenza,2_16ii,16750x15155_113
X16750x15155,114,15,Influenza,2_16ii,16750x15155_114
X16750x15155,119,15,Influenza,2_16ii,16750x15155_119
X3015x5358,103,15,Influenza,2_16ii,3015x5358_103
X3015x5358,104,15,Influenza,2_16ii,3015x5358_104
X3015x5358,105,15,Influenza,2_16ii,3015x5358_105
X5306x16521,122,15,Influenza,2_16ii,5306x16521_122
X5306x16521,130,15,Influenza,2_16ii,5306x16521_130
X5306x16521,131,15,Influenza,2_16ii,5306x16521_131
X8027x477,34,15,Influenza,2_16ii,8027x477_34
X8027x477,35,15,Influenza,2_16ii,8027x477_35
X8027x477,42,15,Influenza,2_16ii,8027x477_42
X8036x3609,128,15,Influenza,2_16ii,8036x3609_128
X8036x3609,132,15,Influenza,2_16ii,8036x3609_132
X8036x3609,135,15,Influenza,2_16ii,8036x3609_135
X8036x3609,136,15,Influenza,2_16ii,8036x3609_136
X3460x16072,52,45,Influenza,2_16ii,3460x16072_52
X3460x16072,53,45,Influenza,2_16ii,3460x16072_53
X3460x16072,55,45,Influenza,2_16ii,3460x16072_55
X3460x16072,56,45,Influenza,2_16ii,3460x16072_56
X16521x5391,150,4,Mock,3_16iii,16521x5391_150
X16521x5391,151,4,Mock,3_16iii,16521x5391_151
X16521x5391,152,4,Mock,3_16iii,16521x5391_152
X16521x5391,153,4,Mock,3_16iii,16521x5391_153
X16768x5035,59,4,Mock,3_16iii,16768x5035_59
X16768x5035,60,4,Mock,3_16iii,16768x5035_60
X16768x5035,61,4,Mock,3_16iii,16768x5035_61
X5306x5346,50,4,Mock,3_16iii,5306x5346_50
X5306x5346,52,4,Mock,3_16iii,5306x5346_52
X5306x5346,53,4,Mock,3_16iii,5306x5346_53
X8036x5489,22,4,Mock,3_16iii,8036x5489_22
X8036x5489,28,4,Mock,3_16iii,8036x5489_28
X8036x5489,34,4,Mock,3_16iii,8036x5489_34
X16211x8049,57,15,Mock,3_16iii,16211x8049_57
X16211x8049,62,15,Mock,3_16iii,16211x8049_62
X16211x8049,63,15,Mock,3_16iii,16211x8049_63
X3015x5306,40,15,Mock,3_16iii,3015x5306_40
X3015x5306,41,15,Mock,3_16iii,3015x5306_41
X3015x5306,46,15,Mock,3_16iii,3015x5306_46
X8036x5489,23,15,Mock,3_16iii,8036x5489_23
X8036x5489,35,15,Mock,3_16iii,8036x5489_35
X8036x5489,36,15,Mock,3_16iii,8036x5489_36
X8046x4410,57,15,Mock,3_16iii,8046x4410_57
X8046x4410,63,15,Mock,3_16iii,8046x4410_63
X8046x4410,67,15,Mock,3_16iii,8046x4410_67
X16521x5391,143,4,Influenza,3_16iii,16521x5391_143
X16521x5391,144,4,Influenza,3_16iii,16521x5391_144
X16521x5391,148,4,Influenza,3_16iii,16521x5391_148
X16521x5391,149,4,Influenza,3_16iii,16521x5391_149
X16768x5035,64,4,Influenza,3_16iii,16768x5035_64
X16768x5035,65,4,Influenza,3_16iii,16768x5035_65
X16768x5035,66,4,Influenza,3_16iii,16768x5035_66
X16768x5035,67,4,Influenza,3_16iii,16768x5035_67
X8018x3460,76,4,Influenza,3_16iii,8018x3460_76
X8018x3460,77,4,Influenza,3_16iii,8018x3460_77
X8018x3460,78,4,Influenza,3_16iii,8018x3460_78
X8018x3460,80,4,Influenza,3_16iii,8018x3460_80
X5306x5346,48,4,Influenza,3_16iii,5306x5346_48
X5306x5346,49,4,Influenza,3_16iii,5306x5346_49
X5306x5346,51,4,Influenza,3_16iii,5306x5346_51
X8036x5489,11,4,Influenza,3_16iii,8036x5489_11
X8036x5489,12,4,Influenza,3_16iii,8036x5489_12
X8036x5489,17,4,Influenza,3_16iii,8036x5489_17
X16211x8049,50,7,Influenza,3_16iii,16211x8049_50
X16211x8049,51,7,Influenza,3_16iii,16211x8049_51
X16211x8049,55,7,Influenza,3_16iii,16211x8049_55
X3015x5306,52,7,Influenza,3_16iii,3015x5306_52
X3015x5306,53,7,Influenza,3_16iii,3015x5306_53
X3015x5306,59,7,Influenza,3_16iii,3015x5306_59
X8036x5489,5,7,Influenza,3_16iii,8036x5489_5
X8036x5489,6,7,Influenza,3_16iii,8036x5489_6
X8036x5489,15,7,Influenza,3_16iii,8036x5489_15
X16521x5391,157,7,Influenza,3_16iii,16521x5391_157
X16521x5391,158,7,Influenza,3_16iii,16521x5391_158
X16521x5391,159,7,Influenza,3_16iii,16521x5391_159
X16521x5391,160,7,Influenza,3_16iii,16521x5391_160
X16521x5391,161,7,Influenza,3_16iii,16521x5391_161
X13421x3260,63,10,Influenza,3_16iii,13421x3260_63
X13421x3260,64,10,Influenza,3_16iii,13421x3260_64
X13421x3260,65,10,Influenza,3_16iii,13421x3260_65
X13421x3260,66,10,Influenza,3_16iii,13421x3260_66
X8036x5489,20,10,Influenza,3_16iii,8036x5489_20
X8036x5489,21,10,Influenza,3_16iii,8036x5489_21
X8036x5489,27,10,Influenza,3_16iii,8036x5489_27
X16211x8049,56,15,Influenza,3_16iii,16211x8049_56
X16211x8049,60,15,Influenza,3_16iii,16211x8049_60
X16211x8049,61,15,Influenza,3_16iii,16211x8049_61
X3015x5306,54,15,Influenza,3_16iii,3015x5306_54
X3015x5306,55,15,Influenza,3_16iii,3015x5306_55
X3015x5306,60,15,Influenza,3_16iii,3015x5306_60
X8036x5489,7,15,Influenza,3_16iii,8036x5489_7
X8036x5489,18,15,Influenza,3_16iii,8036x5489_18
X8036x5489,19,15,Influenza,3_16iii,8036x5489_19
X8046x4410,56,15,Influenza,3_16iii,8046x4410_56
X8046x4410,62,15,Influenza,3_16iii,8046x4410_62
X8046x4410,66,15,Influenza,3_16iii,8046x4410_66
X5119x16521,123,45,Influenza,3_16iii,5119x16521_123
X5119x16521,124,45,Influenza,3_16iii,5119x16521_124
X5119x16521,125,45,Influenza,3_16iii,5119x16521_125
X8027x477,110,45,Influenza,3_16iii,8027x477_110
X8027x477,111,45,Influenza,3_16iii,8027x477_111
X8027x477,115,45,Influenza,3_16iii,8027x477_115
X8046x4410,54,45,Influenza,3_16iii,8046x4410_54
X8046x4410,55,45,Influenza,3_16iii,8046x4410_55
X8046x4410,61,45,Influenza,3_16iii,8046x4410_61
X8046x4410,65,45,Influenza,3_16iii,8046x4410_65
X3460x16072,64,2,Influenza,4_16iv,3460x16072_64
X3460x16072,65,2,Influenza,4_16iv,3460x16072_65
X3460x16072,66,2,Influenza,4_16iv,3460x16072_66
X3460x16072,67,2,Influenza,4_16iv,3460x16072_67
X5035x8054,85,2,Influenza,4_16iv,5035x8054_85
X5035x8054,88,2,Influenza,4_16iv,5035x8054_88
X16211x8049,65,45,Influenza,4_16iv,16211x8049_65
X16211x8049,68,45,Influenza,4_16iv,16211x8049_68
X16211x8049,69,45,Influenza,4_16iv,16211x8049_69
X3015x5306,61,45,Influenza,4_16iv,3015x5306_61
X3015x5306,67,45,Influenza,4_16iv,3015x5306_67
X3015x5306,68,45,Influenza,4_16iv,3015x5306_68
X3015x5306,71,45,Influenza,4_16iv,3015x5306_71
X3015x5306,72,45,Influenza,4_16iv,3015x5306_72
X5306x5346,56,45,Influenza,4_16iv,5306x5346_56
X5306x5346,57,45,Influenza,4_16iv,5306x5346_57
X5306x5346,58,45,Influenza,4_16iv,5306x5346_58
X5306x5346,59,45,Influenza,4_16iv,5306x5346_59
X8010x8026,33,45,Influenza,4_16iv,8010x8026_33
X8010x8026,34,45,Influenza,4_16iv,8010x8026_34
X8010x8026,37,45,Influenza,4_16iv,8010x8026_37
X8010x8026,38,45,Influenza,4_16iv,8010x8026_38
X16680x16750,48,4,Mock,5_16v,16680x16750_48
X16680x16750,52,4,Mock,5_16v,16680x16750_52
X16680x16750,53,4,Mock,5_16v,16680x16750_53
X8018x3460,102,4,Mock,5_16v,8018x3460_102
X8018x3460,107,4,Mock,5_16v,8018x3460_107
X16680x16750,49,4,Influenza,5_16v,16680x16750_49
X16680x16750,54,4,Influenza,5_16v,16680x16750_54
X16680x16750,56,4,Influenza,5_16v,16680x16750_56
X3460x16072,70,4,Influenza,5_16v,3460x16072_70
X3460x16072,71,4,Influenza,5_16v,3460x16072_71
X3460x16072,72,4,Influenza,5_16v,3460x16072_72
X16768x5035,85,10,Influenza,5_16v,16768x5035_85
X16768x5035,86,10,Influenza,5_16v,16768x5035_86
X16768x5035,87,10,Influenza,5_16v,16768x5035_87
X16768x8021,143,10,Influenza,5_16v,16768x8021_143
X16768x8021,144,10,Influenza,5_16v,16768x8021_144
X16768x8021,156,10,Influenza,5_16v,16768x8021_156
X8036x5489,77,2,Mock,6_16vi,8036x5489_77
X8036x5489,78,2,Mock,6_16vi,8036x5489_78
X8036x5489,81,2,Mock,6_16vi,8036x5489_81
X16680x16750,59,2,Mock,6_16vi,16680x16750_59
X16680x16750,63,2,Mock,6_16vi,16680x16750_63
X16680x16750,64,2,Mock,6_16vi,16680x16750_64
X3015x5306,105,2,Mock,6_16vi,3015x5306_105
X3015x5306,106,2,Mock,6_16vi,3015x5306_106
X3460x16072,79,2,Mock,6_16vi,3460x16072_79
X3460x16072,80,2,Mock,6_16vi,3460x16072_80
X8018x3460,116,15,Mock,6_16vi,8018x3460_116
X8018x3460,118,15,Mock,6_16vi,8018x3460_118
X8018x3460,120,15,Mock,6_16vi,8018x3460_120
X5391x15156,127,15,Mock,6_16vi,5391x15156_127
X5391x15156,128,15,Mock,6_16vi,5391x15156_128
X8036x5489,82,2,Influenza,6_16vi,8036x5489_82
X8036x5489,83,2,Influenza,6_16vi,8036x5489_83
X8036x5489,84,2,Influenza,6_16vi,8036x5489_84
X16680x16750,65,2,Influenza,6_16vi,16680x16750_65
X16680x16750,67,2,Influenza,6_16vi,16680x16750_67
X16680x16750,68,2,Influenza,6_16vi,16680x16750_68
X3015x5306,98,2,Influenza,6_16vi,3015x5306_98
X3015x5306,99,2,Influenza,6_16vi,3015x5306_99
X3015x5306,104,2,Influenza,6_16vi,3015x5306_104
X16680x16750,70,10,Influenza,6_16vi,16680x16750_70
X16680x16750,71,10,Influenza,6_16vi,16680x16750_71
X16680x16750,72,10,Influenza,6_16vi,16680x16750_72
X16680x16750,73,10,Influenza,6_16vi,16680x16750_73
X8018x3460,113,15,Influenza,6_16vi,8018x3460_113
X8018x3460,114,15,Influenza,6_16vi,8018x3460_114
X8018x3460,115,15,Influenza,6_16vi,8018x3460_115
X8036x5489,86,45,Influenza,6_16vi,8036x5489_86
X8036x5489,87,45,Influenza,6_16vi,8036x5489_87
X8036x5489,90,45,Influenza,6_16vi,8036x5489_90
X8045x4410,147,2,Mock,7_16vii,8045x4410_147
X8045x4410,148,2,Mock,7_16vii,8045x4410_148
X8045x4410,151,2,Mock,7_16vii,8045x4410_151
X3460x16072,82,4,Mock,7_16vii,3460x16072_82
X3460x16072,83,4,Mock,7_16vii,3460x16072_83
X3460x16072,88,4,Mock,7_16vii,3460x16072_88
X16785x5358,4,4,Mock,7_16vii,16785x5358_4
X16785x5358,46,4,Mock,7_16vii,16785x5358_46
X18042x8008,29,15,Mock,7_16vii,18042x8008_29
X18042x8008,30,15,Mock,7_16vii,18042x8008_30
X18042x8008,31,15,Mock,7_16vii,18042x8008_31
X18042x8008,15,15,Mock,7_16vii,18042x8008_15
X18042x8008,18,15,Mock,7_16vii,18042x8008_18
X18042x8008,19,15,Mock,7_16vii,18042x8008_19
X18042x8008,20,15,Mock,7_16vii,18042x8008_20
X8045x4410,153,15,Mock,7_16vii,8045x4410_153
X8045x4410,154,15,Mock,7_16vii,8045x4410_154
X8045x4410,155,15,Mock,7_16vii,8045x4410_155
X16680x16750,129,15,Mock,7_16vii,16680x16750_129
X16680x16750,136,15,Mock,7_16vii,16680x16750_136
X16680x16750,144,15,Mock,7_16vii,16680x16750_144
X16768x5035,97,15,Mock,7_16vii,16768x5035_97
X16768x5035,98,15,Mock,7_16vii,16768x5035_98
X16768x5035,104,15,Mock,7_16vii,16768x5035_104
X8045x4410,156,2,Influenza,7_16vii,8045x4410_156
X8045x4410,157,2,Influenza,7_16vii,8045x4410_157
X8045x4410,161,2,Influenza,7_16vii,8045x4410_161
X16513x16188,273,4,Influenza,7_16vii,16513x16188_273
X16513x16188,275,4,Influenza,7_16vii,16513x16188_275
X16513x16188,276,4,Influenza,7_16vii,16513x16188_276
X16513x16188,277,4,Influenza,7_16vii,16513x16188_277
X16785x5358,36,4,Influenza,7_16vii,16785x5358_36
X16785x5358,37,4,Influenza,7_16vii,16785x5358_37
X16785x5358,41,4,Influenza,7_16vii,16785x5358_41
X16785x5358,42,4,Influenza,7_16vii,16785x5358_42
X16211x8049,128,7,Influenza,7_16vii,16211x8049_128
X16211x8049,129,7,Influenza,7_16vii,16211x8049_129
X16211x8049,130,7,Influenza,7_16vii,16211x8049_130
X16680x16750,126,7,Influenza,7_16vii,16680x16750_126
X16680x16750,135,7,Influenza,7_16vii,16680x16750_135
X16680x16750,138,7,Influenza,7_16vii,16680x16750_138
X8018x3460,127,7,Influenza,7_16vii,8018x3460_127
X8018x3460,128,7,Influenza,7_16vii,8018x3460_128
X8018x3460,137,7,Influenza,7_16vii,8018x3460_137
X8018x3460,138,7,Influenza,7_16vii,8018x3460_138
X8045x4410,175,7,Influenza,7_16vii,8045x4410_175
X8045x4410,176,7,Influenza,7_16vii,8045x4410_176
X8045x4410,177,7,Influenza,7_16vii,8045x4410_177
X18042x8008,16,10,Influenza,7_16vii,18042x8008_16
X18042x8008,21,10,Influenza,7_16vii,18042x8008_21
X18042x8008,22,10,Influenza,7_16vii,18042x8008_22
X8045x4410,172,10,Influenza,7_16vii,8045x4410_172
X8045x4410,173,10,Influenza,7_16vii,8045x4410_173
X8045x4410,174,10,Influenza,7_16vii,8045x4410_174
X16680x16750,127,15,Influenza,7_16vii,16680x16750_127
X16680x16750,128,15,Influenza,7_16vii,16680x16750_128
X16680x16750,139,15,Influenza,7_16vii,16680x16750_139
X16680x16750,143,15,Influenza,7_16vii,16680x16750_143
X16768x5035,88,15,Influenza,7_16vii,16768x5035_88
X16768x5035,90,15,Influenza,7_16vii,16768x5035_90
X16768x5035,96,15,Influenza,7_16vii,16768x5035_96
X16768x5035,103,15,Influenza,7_16vii,16768x5035_103
X18042x8008,6,15,Influenza,7_16vii,18042x8008_6
X18042x8008,7,15,Influenza,7_16vii,18042x8008_7
X18042x8008,8,15,Influenza,7_16vii,18042x8008_8
X18042x8008,9,15,Influenza,7_16vii,18042x8008_9
X8016x8034,269,15,Influenza,7_16vii,8016x8034_269
X8016x8034,270,15,Influenza,7_16vii,8016x8034_270
X8016x8034,271,15,Influenza,7_16vii,8016x8034_271
X8045x4410,144,15,Influenza,7_16vii,8045x4410_144
X8045x4410,145,15,Influenza,7_16vii,8045x4410_145
X8045x4410,146,15,Influenza,7_16vii,8045x4410_146
X8045x4410,150,15,Influenza,7_16vii,8045x4410_150
X18042x8008,37,4,Influenza,8_16viii,18042x8008_37
X18042x8008,38,4,Influenza,8_16viii,18042x8008_38
